time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1468.3273380563892,6.4373906e+03,1.3453530e+01,3.8835488e-03,173425,2082.39254,1995.87941,7.0505693e+03,1.1233465e+01,1.7624594e+03,4.3893456e+00,6.4373906e+03,1.3453530e+01,0,nan,nan,nan,nan,2082.39254,1.3215208e-03,1995.87941,1.4792936e-03,-3.5305675e-02,-3.2378193e-02
1468.3287269928999,6.4195312e+03,1.3444237e+01,3.8835970e-03,173426,2082.39219,1995.87835,7.0351235e+03,1.1225705e+01,1.7563798e+03,4.3889289e+00,6.4195312e+03,1.3444237e+01,0,nan,nan,nan,nan,2082.39219,1.3234168e-03,1995.87835,1.4834615e-03,-3.3050753e-02,-3.1313937e-02
1468.33011592941,6.4125552e+03,1.3437442e+01,3.8836452e-03,173427,2082.39118,1995.88144,7.0287578e+03,1.1220032e+01,1.7510590e+03,4.3861670e+00,6.4125552e+03,1.3437442e+01,0,nan,nan,nan,nan,2082.39118,1.3231725e-03,1995.88144,1.4845164e-03,-3.5380837e-02,-3.2127913e-02
1468.3315048659197,6.3861533e+03,1.3426231e+01,3.8836934e-03,173428,2082.38887,1995.87898,7.0052559e+03,1.1210670e+01,1.7549403e+03,4.3888688e+00,6.3861533e+03,1.3426231e+01,0,nan,nan,nan,nan,2082.38887,1.3262393e-03,1995.87898,1.4871974e-03,-4.0716976e-02,-3.6182597e-02
1468.3328938024306,6.3501782e+03,1.3415205e+01,3.8837416e-03,173429,2082.39298,1995.88058,6.9765225e+03,1.1201465e+01,1.7634808e+03,4.3948455e+00,6.3501782e+03,1.3415205e+01,0,nan,nan,nan,nan,2082.39298,1.3317444e-03,1995.88058,1.4925451e-03,-2.4837708e-02,-3.0706761e-02
1468.3342827389413,6.3630723e+03,1.3423709e+01,3.8837898e-03,173430,2082.38701,1995.88108,6.9859092e+03,1.1208565e+01,1.7579214e+03,4.3918772e+00,6.3630723e+03,1.3423709e+01,0,nan,nan,nan,nan,2082.38701,1.3298874e-03,1995.88108,1.4904920e-03,-3.8503449e-02,-3.7058711e-02
1468.3356716754508,6.3640591e+03,1.3421357e+01,3.8838380e-03,173431,2082.39448,1995.88106,6.9880312e+03,1.1206600e+01,1.7601063e+03,4.3929334e+00,6.3640591e+03,1.3421357e+01,0,nan,nan,nan,nan,2082.39448,1.3291935e-03,1995.88106,1.4906785e-03,-2.2646330e-02,-2.9881058e-02
1468.337060611961,6.3491953e+03,1.3422354e+01,3.8838862e-03,173432,2082.38770,1995.88023,6.9750327e+03,1.1207433e+01,1.7568944e+03,4.4065366e+00,6.3491953e+03,1.3422354e+01,0,nan,nan,nan,nan,2082.38770,1.3316957e-03,1995.88023,1.4903917e-03,-3.8341966e-02,-3.5139337e-02
1468.3384495484718,6.3410210e+03,1.3414984e+01,3.8839343e-03,173433,2082.39192,1995.88119,6.9707559e+03,1.1201280e+01,1.7644215e+03,4.3933511e+00,6.3410210e+03,1.3414984e+01,0,nan,nan,nan,nan,2082.39192,1.3320862e-03,1995.88119,1.4924329e-03,-3.3882223e-02,-3.5379410e-02
1468.339838484982,6.3458696e+03,1.3408422e+01,3.8839825e-03,173434,2082.39323,1995.88067,6.9731089e+03,1.1195800e+01,1.7588116e+03,4.3912439e+00,6.3458696e+03,1.3408422e+01,0,nan,nan,nan,nan,2082.39323,1.3324720e-03,1995.88067,1.4906538e-03,-2.9972212e-02,-3.2799039e-02
1468.3412274212594,6.3504478e+03,1.3413138e+01,3.8840305e-03,173435,2082.38865,1995.88007,6.9737842e+03,1.1199738e+01,1.7554014e+03,4.3963451e+00,6.3504478e+03,1.3413138e+01,0,nan,nan,nan,nan,2082.38865,1.3306532e-03,1995.88007,1.4907419e-03,-4.2219371e-02,-3.3298474e-02
1468.3426163577694,6.3402080e+03,1.3418177e+01,3.8840787e-03,173436,2082.39689,1995.87869,6.9691440e+03,1.1203946e+01,1.7642759e+03,4.4006038e+00,6.3402080e+03,1.3418177e+01,0,nan,nan,nan,nan,2082.39689,1.3336693e-03,1995.87869,1.4939490e-03,-2.9135657e-02,-3.2836124e-02
1468.3440052942797,6.3264985e+03,1.3400073e+01,3.8841269e-03,173437,2082.39333,1995.87805,6.9564268e+03,1.1188829e+01,1.7626395e+03,4.3934813e+00,6.3264985e+03,1.3400073e+01,0,nan,nan,nan,nan,2082.39333,1.3336445e-03,1995.87805,1.4908925e-03,-2.6454922e-02,-3.0679308e-02
1468.3453942307906,6.3104272e+03,1.3409966e+01,3.8841751e-03,173438,2082.39197,1995.87812,6.9428906e+03,1.1197089e+01,1.7717758e+03,4.4029922e+00,6.3104272e+03,1.3409966e+01,0,nan,nan,nan,nan,2082.39197,1.3367888e-03,1995.87812,1.4977576e-03,-3.6536630e-02,-3.5293661e-02
1468.3467831673008,6.3119785e+03,1.3397502e+01,3.8842233e-03,173439,2082.38948,1995.87920,6.9434810e+03,1.1186682e+01,1.7584525e+03,4.3932538e+00,6.3119785e+03,1.3397502e+01,0,nan,nan,nan,nan,2082.38948,1.3340681e-03,1995.87920,1.4976262e-03,-3.4598675e-02,-3.2908276e-02
1468.3481721038104,6.3485586e+03,1.3409769e+01,3.8842715e-03,173440,2082.39147,1995.87605,6.9737954e+03,1.1196925e+01,1.7565187e+03,4.3898635e+00,6.3485586e+03,1.3409769e+01,0,nan,nan,nan,nan,2082.39147,1.3301915e-03,1995.87605,1.4912346e-03,-3.6480900e-02,-3.5441890e-02
1468.3495610400876,6.3375234e+03,1.3407809e+01,3.8843194e-03,173441,2082.39038,1995.88365,6.9653818e+03,1.1195289e+01,1.7626658e+03,4.3942652e+00,6.3375234e+03,1.3407809e+01,0,nan,nan,nan,nan,2082.39038,1.3327551e-03,1995.88365,1.4923215e-03,-3.4193106e-02,-3.0830408e-02
1468.3509499765985,6.3218677e+03,1.3401693e+01,3.8843676e-03,173442,2082.38948,1995.86948,6.9482559e+03,1.1190182e+01,1.7616453e+03,4.3948398e+00,6.3218677e+03,1.3401693e+01,0,nan,nan,nan,nan,2082.38948,1.3328335e-03,1995.86948,1.4974496e-03,-4.3790210e-02,-4.2638063e-02
1468.3523389131085,6.3083472e+03,1.3412710e+01,3.8844158e-03,173443,2082.39459,1995.87927,6.9402388e+03,1.1199381e+01,1.7743151e+03,4.4066372e+00,6.3083472e+03,1.3412710e+01,0,nan,nan,nan,nan,2082.39459,1.3390171e-03,1995.87927,1.5005410e-03,-2.1219753e-02,-3.1966370e-02
1468.3537278493852,6.3386450e+03,1.3411092e+01,3.8844638e-03,173444,2082.39141,1995.88648,6.9651528e+03,1.1198030e+01,1.7602742e+03,4.3946652e+00,6.3386450e+03,1.3411092e+01,0,nan,nan,nan,nan,2082.39141,1.3335949e-03,1995.88648,1.4943051e-03,-2.3885388e-02,-2.5197700e-02
1468.3551167858961,6.3343184e+03,1.3410131e+01,3.8845120e-03,173445,2082.39446,1995.87585,6.9613984e+03,1.1197228e+01,1.7567368e+03,4.3959384e+00,6.3343184e+03,1.3410131e+01,0,nan,nan,nan,nan,2082.39446,1.3324900e-03,1995.87585,1.4939987e-03,-3.4905002e-02,-3.6700487e-02
1468.356505722407,6.3342656e+03,1.3397164e+01,3.8845602e-03,173446,2082.39462,1995.87581,6.9621172e+03,1.1186400e+01,1.7553341e+03,4.3889771e+00,6.3342656e+03,1.3397164e+01,0,nan,nan,nan,nan,2082.39462,1.3324465e-03,1995.87581,1.4908719e-03,-3.3075698e-02,-3.6634374e-02
1468.3578946586838,6.3400298e+03,1.3415050e+01,3.8846082e-03,173447,2082.38899,1995.87544,6.9668164e+03,1.1201335e+01,1.7603113e+03,4.3922133e+00,6.3400298e+03,1.3415050e+01,0,nan,nan,nan,nan,2082.38899,1.3310990e-03,1995.87544,1.4984709e-03,-4.0168833e-02,-3.8102634e-02
1468.3592835951938,6.3230039e+03,1.3404135e+01,3.8846564e-03,173448,2082.39472,1995.88809,6.9536538e+03,1.1192221e+01,1.7648143e+03,4.3960948e+00,6.3230039e+03,1.3404135e+01,0,nan,nan,nan,nan,2082.39472,1.3344513e-03,1995.88809,1.4960703e-03,-2.1738950e-02,-2.4710646e-02
