time,flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2357.710347408458,5.1758575e+05,3.0746902e+01,0,-2.851115e-04,828.88805,456.31870,110053,1.0280378e+06,3.0770994e+01,5.3102680e+04,1.2571523e+01,5.1758575e+05,3.0746902e+01,0,nan,nan,nan,nan,828.88805,4.8634807e-05,456.31870,6.9888258e-05,1.9684412e-01,-2.5257063e-01
2357.730778964469,5.1772262e+05,3.0714437e+01,0,-2.870555e-04,828.91583,456.28913,110054,1.0255671e+06,3.0744602e+01,5.3181145e+04,1.2566028e+01,5.1772262e+05,3.0714437e+01,0,nan,nan,nan,nan,828.91583,4.8760045e-05,456.28913,6.9946866e-05,2.2242202e-01,-2.7991670e-01
2357.751210720562,5.2161484e+05,3.0735100e+01,0,-2.889994e-04,828.92932,456.26984,110055,1.0278133e+06,3.0766407e+01,5.3219516e+04,1.2557989e+01,5.2161484e+05,3.0735100e+01,0,nan,nan,nan,nan,828.92932,4.8677091e-05,456.26984,6.9755974e-05,2.3711914e-01,-2.9805228e-01
2357.771642376807,5.2240556e+05,3.0711535e+01,0,-2.909432e-04,828.95457,456.24515,110056,1.0263350e+06,3.0751013e+01,5.3216898e+04,1.2547442e+01,5.2240556e+05,3.0711535e+01,0,nan,nan,nan,nan,828.95457,4.8754926e-05,456.24515,6.9718655e-05,2.6159379e-01,-3.2227749e-01
2357.8125056895806,5.1982606e+05,3.0938534e+01,0,-2.948304e-04,828.65329,456.58364,110058,1.0434775e+06,3.0965225e+01,5.3233859e+04,1.2559830e+01,5.1982606e+05,3.0938534e+01,0,nan,nan,nan,nan,828.65329,4.7620975e-05,456.58364,7.0052061e-05,-2.9516287e-02,-1.0477835e-02
2357.8329373461456,5.2022312e+05,3.0929489e+01,0,-2.967739e-04,828.67872,456.54937,110059,1.0432628e+06,3.0951286e+01,5.3304746e+04,1.2555429e+01,5.2022312e+05,3.0929489e+01,0,nan,nan,nan,nan,828.67872,4.7691545e-05,456.54937,6.9927868e-05,-4.0850062e-03,-4.0499166e-02
2357.8533689028263,5.2079084e+05,3.0931448e+01,0,-2.987172e-04,828.69484,456.53000,110060,1.0434751e+06,3.0950041e+01,5.3360277e+04,1.2556607e+01,5.2079084e+05,3.0931448e+01,0,nan,nan,nan,nan,828.69484,4.7727626e-05,456.53000,6.9827576e-05,1.1109997e-02,-5.8009062e-02
2357.8738006595886,5.2121525e+05,3.0917330e+01,0,-3.006604e-04,828.72185,456.49773,110061,1.0425022e+06,3.0936546e+01,5.3401629e+04,1.2567309e+01,5.2121525e+05,3.0917330e+01,0,nan,nan,nan,nan,828.72185,4.7818994e-05,456.49773,6.9714981e-05,3.7838254e-02,-8.8042073e-02
2357.894232316503,5.2061128e+05,3.0895426e+01,0,-3.026035e-04,828.73940,456.47566,110062,1.0410956e+06,3.0914822e+01,5.3400055e+04,1.2563005e+01,5.2061128e+05,3.0895426e+01,0,nan,nan,nan,nan,828.73940,4.7914291e-05,456.47566,6.9680478e-05,5.5030320e-02,-1.0940574e-01
2357.914664073498,5.2056478e+05,3.0862972e+01,0,-3.045465e-04,828.75981,456.45677,110063,1.0399001e+06,3.0884590e+01,5.3434988e+04,1.2530659e+01,5.2056478e+05,3.0862972e+01,0,nan,nan,nan,nan,828.75981,4.7999642e-05,456.45677,6.9597387e-05,7.4927837e-02,-1.3238925e-01
2357.9350956306444,5.2099222e+05,3.0853868e+01,0,-3.064894e-04,828.78624,456.43116,110064,1.0388922e+06,3.0875145e+01,5.3456855e+04,1.2544911e+01,5.2099222e+05,3.0853868e+01,0,nan,nan,nan,nan,828.78624,4.8083697e-05,456.43116,6.9486545e-05,1.0172770e-01,-1.5731680e-01
2357.955527287908,5.2203738e+05,3.0852226e+01,0,-3.084321e-04,828.80453,456.41060,110065,1.0386247e+06,3.0874216e+01,5.3454449e+04,1.2554564e+01,5.2203738e+05,3.0852226e+01,0,nan,nan,nan,nan,828.80453,4.8128444e-05,456.41060,6.9462214e-05,1.1914981e-01,-1.7603467e-01
2357.9759590452304,5.2001331e+05,3.0814562e+01,0,-3.103748e-04,828.83907,456.37389,110066,1.0342738e+06,3.0835699e+01,5.3459523e+04,1.2567829e+01,5.2001331e+05,3.0814562e+01,0,nan,nan,nan,nan,828.83907,4.8354163e-05,456.37389,6.9683374e-05,1.5179360e-01,-2.0891446e-01
2357.9963906027187,5.1962516e+05,3.0793671e+01,0,-3.123173e-04,828.86043,456.35078,110067,1.0325175e+06,3.0815256e+01,5.3519301e+04,1.2558665e+01,5.1962516e+05,3.0793671e+01,0,nan,nan,nan,nan,828.86043,4.8456546e-05,456.35078,6.9751179e-05,1.7184888e-01,-2.2577263e-01
2358.0168222603024,5.2014338e+05,3.0775387e+01,0,-3.142597e-04,828.88552,456.31897,110068,1.0309153e+06,3.0799013e+01,5.3503137e+04,1.2560511e+01,5.2014338e+05,3.0775387e+01,0,nan,nan,nan,nan,828.88552,4.8544298e-05,456.31897,6.9775939e-05,1.9525677e-01,-2.5252205e-01
2358.0576856758416,5.2052022e+05,3.0984175e+01,0,-3.181442e-04,828.58558,456.65908,110070,1.0443124e+06,3.1021379e+01,5.3578547e+04,1.2613320e+01,5.2052022e+05,3.0984175e+01,0,nan,nan,nan,nan,828.58558,4.7430167e-05,456.65908,7.0333139e-05,-9.7427055e-02,5.3471051e-02
2358.0781173337746,5.2104384e+05,3.0967669e+01,0,-3.200862e-04,828.61775,456.62152,110071,1.0450584e+06,3.0994886e+01,5.3621277e+04,1.2555599e+01,5.2104384e+05,3.0967669e+01,0,nan,nan,nan,nan,828.61775,4.7501992e-05,456.62152,7.0168928e-05,-6.6132501e-02,2.1567434e-02
2358.098548991824,5.2214109e+05,3.0980757e+01,0,-3.220282e-04,828.63782,456.60168,110072,1.0460754e+06,3.1011148e+01,5.3608930e+04,1.2584054e+01,5.2214109e+05,3.0980757e+01,0,nan,nan,nan,nan,828.63782,4.7523372e-05,456.60168,7.0025722e-05,-4.6423234e-02,4.4647162e-03
2358.1189806499824,5.2214306e+05,3.0950382e+01,0,-3.239700e-04,828.66501,456.56554,110073,1.0454096e+06,3.0970562e+01,5.3610535e+04,1.2524737e+01,5.2214306e+05,3.0950382e+01,0,nan,nan,nan,nan,828.66501,4.7597074e-05,456.56554,6.9921611e-05,-1.7465359e-02,-2.6564877e-02
2358.1394123082646,5.2245256e+05,3.0976912e+01,0,-3.259117e-04,828.68100,456.53913,110074,1.0451590e+06,3.0994865e+01,5.3605324e+04,1.2611728e+01,5.2245256e+05,3.0976912e+01,0,nan,nan,nan,nan,828.68100,4.7632191e-05,456.53913,6.9842041e-05,1.0942927e-04,-4.9254309e-02
2358.159843966685,5.2276484e+05,3.0955416e+01,0,-3.278533e-04,828.70469,456.51324,110075,1.0446225e+06,3.0972673e+01,5.3649434e+04,1.2584665e+01,5.2276484e+05,3.0955416e+01,0,nan,nan,nan,nan,828.70469,4.7701564e-05,456.51324,6.9726753e-05,2.4255408e-02,-7.2655104e-02
2358.1802755251992,5.2133369e+05,3.0932650e+01,0,-3.297948e-04,828.73136,456.48231,110076,1.0421259e+06,3.0951599e+01,5.3684637e+04,1.2617222e+01,5.2133369e+05,3.0932650e+01,0,nan,nan,nan,nan,828.73136,4.7847643e-05,456.48231,6.9702677e-05,5.0240073e-02,-1.0206123e-01
2358.2007072838314,4.7237559e+05,3.0388037e+01,0,-3.317362e-04,828.77756,456.47570,110077,9.9219431e+05,3.0407578e+01,5.3675758e+04,1.2564428e+01,4.7237559e+05,3.0388037e+01,0,nan,nan,nan,nan,828.77756,5.0106224e-05,456.47570,7.2688395e-05,6.8678908e-02,-1.2417551e-01
2358.2211389426084,4.2618872e+05,2.9910416e+01,0,-3.336774e-04,828.83781,456.46619,110078,9.4462769e+05,2.9925611e+01,5.3708828e+04,1.2616514e+01,4.2618872e+05,2.9910416e+01,0,nan,nan,nan,nan,828.83781,5.2513602e-05,456.46619,7.5863623e-05,9.9715002e-02,-1.5600972e-01
2358.2415705014646,4.7556162e+05,3.0386246e+01,0,-3.356185e-04,828.82599,456.43322,110079,9.9261862e+05,3.0405235e+01,5.3745902e+04,1.2561468e+01,4.7556162e+05,3.0386246e+01,0,nan,nan,nan,nan,828.82599,5.0174320e-05,456.43322,7.2415300e-05,1.1762949e-01,-1.7492968e-01
2358.262002260446,5.2219666e+05,3.0860451e+01,1100000000000000000,-3.375596e-04,828.82377,456.37911,110080,1.0371576e+06,3.0880196e+01,5.3741773e+04,1.2598819e+01,5.2219666e+05,3.0860451e+01,1100000000000000000,nan,nan,nan,nan,828.82377,4.8193790e-05,456.37911,6.9580514e-05,1.4227323e-01,-2.0280275e-01
2358.302865678779,5.2403691e+05,3.1007515e+01,0,-3.414412e-04,828.56491,456.67411,110082,1.0480566e+06,3.1050592e+01,5.3792797e+04,1.2577433e+01,5.2403691e+05,3.1007515e+01,0,nan,nan,nan,nan,828.56491,4.7185775e-05,456.67411,7.0192516e-05,-1.1075419e-01,6.6902786e-02
2358.3232972381375,5.2364878e+05,3.0989511e+01,0,-3.433819e-04,828.59671,456.63728,110083,1.0477789e+06,3.1020592e+01,5.3791371e+04,1.2531578e+01,5.2364878e+05,3.0989511e+01,0,nan,nan,nan,nan,828.59671,4.7289384e-05,456.63728,7.0102869e-05,-7.8872301e-02,3.6547806e-02
2358.343728897584,5.2496638e+05,3.1032848e+01,0,-3.453224e-04,828.61466,456.61462,110084,1.0487424e+06,3.1060148e+01,5.3789180e+04,1.2622354e+01,5.2496638e+05,3.1032848e+01,0,nan,nan,nan,nan,828.61466,4.7304442e-05,456.61462,6.9974718e-05,-6.0946457e-02,1.7193861e-02
2358.364160657169,5.2539119e+05,3.1006964e+01,0,-3.472628e-04,828.63981,456.57953,110085,1.0489578e+06,3.1028265e+01,5.3831164e+04,1.2558800e+01,5.2539119e+05,3.1006964e+01,0,nan,nan,nan,nan,828.63981,4.7349491e-05,456.57953,6.9847018e-05,-3.4247108e-02,-1.2100253e-02
2358.3845922168766,5.2636531e+05,3.1012794e+01,0,-3.492031e-04,828.66031,456.55260,110086,1.0494785e+06,3.1032339e+01,5.3855898e+04,1.2574239e+01,5.2636531e+05,3.1012794e+01,0,nan,nan,nan,nan,828.66031,4.7373480e-05,456.55260,6.9707057e-05,-1.2964533e-02,-3.5567474e-02
2358.405023876694,5.2708456e+05,3.1009611e+01,0,-3.511433e-04,828.68516,456.52630,110087,1.0494990e+06,3.1030300e+01,5.3892941e+04,1.2585423e+01,5.2708456e+05,3.1009611e+01,0,nan,nan,nan,nan,828.68516,4.7432124e-05,456.52630,6.9563830e-05,1.1191201e-02,-5.9162341e-02
2358.425455636636,5.2835469e+05,3.1017717e+01,0,-3.530834e-04,828.71310,456.49440,110088,1.0497469e+06,3.1035576e+01,5.3846590e+04,1.2613187e+01,5.2835469e+05,3.1017717e+01,0,nan,nan,nan,nan,828.71310,4.7482550e-05,456.49440,6.9374459e-05,3.8878463e-02,-8.8592894e-02
2358.4458871966926,5.3039769e+05,3.1018173e+01,0,-3.550233e-04,828.72996,456.47404,110089,1.0510516e+06,3.1034538e+01,5.3902230e+04,1.2590121e+01,5.3039769e+05,3.1018173e+01,0,nan,nan,nan,nan,828.72996,4.7471356e-05,456.47404,6.9182410e-05,5.5974871e-02,-1.0830365e-01
2358.46631895686,5.3056494e+05,3.0988808e+01,0,-3.569631e-04,828.76069,456.44739,110090,1.0494941e+06,3.1009409e+01,5.3963012e+04,1.2583263e+01,5.3056494e+05,3.0988808e+01,0,nan,nan,nan,nan,828.76069,4.7604190e-05,456.44739,6.9058595e-05,8.4536955e-02,-1.4012150e-01
2358.4867506171504,5.3828131e+05,3.1058117e+01,0,-3.589028e-04,828.77692,456.41823,110091,1.0558731e+06,3.1078651e+01,5.4005680e+04,1.2600728e+01,5.3828131e+05,3.1058117e+01,0,nan,nan,nan,nan,828.77692,4.7372359e-05,456.41823,6.8583067e-05,1.0458109e-01,-1.6282338e-01
2358.5071821775855,5.3210688e+05,3.0972967e+01,0,-3.608424e-04,828.80737,456.39094,110092,1.0480108e+06,3.0992733e+01,5.4042109e+04,1.2594800e+01,5.3210688e+05,3.0972967e+01,0,nan,nan,nan,nan,828.80737,4.7736667e-05,456.39094,6.8980793e-05,1.3094339e-01,-1.8793872e-01
2358.548045598771,5.3176238e+05,3.1090797e+01,0,-3.647212e-04,828.53807,456.70317,110094,1.0553882e+06,3.1150763e+01,5.4062863e+04,1.2605981e+01,5.3176238e+05,3.1090797e+01,0,nan,nan,nan,nan,828.53807,4.6846868e-05,456.70317,6.9869333e-05,-1.3535608e-01,9.1224633e-02
2358.5684771595843,5.3164781e+05,3.1087700e+01,0,-3.666604e-04,828.56797,456.66511,110095,1.0554661e+06,3.1127546e+01,5.4134371e+04,1.2570184e+01,5.3164781e+05,3.1087700e+01,0,nan,nan,nan,nan,828.56797,4.6922843e-05,456.66511,6.9785077e-05,-1.0472460e-01,5.9308752e-02
2358.58890892045,5.3280700e+05,3.1129086e+01,0,-3.685995e-04,828.59100,456.63697,110096,1.0567490e+06,3.1159994e+01,5.4124371e+04,1.2638889e+01,5.3280700e+05,3.1129086e+01,0,nan,nan,nan,nan,828.59100,4.6944333e-05,456.63697,6.9632450e-05,-8.1853889e-02,3.6338370e-02
2358.6093405814972,5.3215281e+05,3.1125473e+01,0,-3.705385e-04,828.62079,456.60035,110097,1.0558958e+06,3.1148739e+01,5.4135863e+04,1.2656377e+01,5.3215281e+05,3.1125473e+01,0,nan,nan,nan,nan,828.62079,4.7050795e-05,456.60035,6.9566137e-05,-5.0835289e-02,5.1688529e-03
2358.6297723426032,5.3738612e+05,3.1156979e+01,0,-3.724774e-04,828.64378,456.57026,110098,1.0606789e+06,3.1177753e+01,5.4160188e+04,1.2624366e+01,5.3738612e+05,3.1156979e+01,0,nan,nan,nan,nan,828.64378,4.6915695e-05,456.57026,6.9167007e-05,-2.4664059e-02,-1.8938409e-02
2358.650203903875,5.3433200e+05,3.1117027e+01,0,-3.744161e-04,828.66870,456.54490,110099,1.0574456e+06,3.1139103e+01,5.4144281e+04,1.2632783e+01,5.3433200e+05,3.1117027e+01,0,nan,nan,nan,nan,828.66870,4.7095458e-05,456.54490,6.9228729e-05,-6.3467288e-04,-4.1716833e-02
2358.6706355652714,5.3429038e+05,3.1087646e+01,0,-3.763547e-04,828.69596,456.50962,110100,1.0562220e+06,3.1106195e+01,5.4175879e+04,1.2603532e+01,5.3429038e+05,3.1087646e+01,0,nan,nan,nan,nan,828.69596,4.7196019e-05,456.50962,6.9131922e-05,2.5975488e-02,-7.3326431e-02
2358.691067326785,5.3491562e+05,3.1087341e+01,0,-3.782932e-04,828.71595,456.48287,110101,1.0558650e+06,3.1104418e+01,5.4210207e+04,1.2626912e+01,5.3491562e+05,3.1087341e+01,0,nan,nan,nan,nan,828.71595,4.7254092e-05,456.48287,6.9013360e-05,4.5933455e-02,-9.8598018e-02
2358.7114989884067,5.3596950e+05,3.1057878e+01,0,-3.802316e-04,828.74973,456.45011,110102,1.0550659e+06,3.1077597e+01,5.4253934e+04,1.2598582e+01,5.3596950e+05,3.1057878e+01,0,nan,nan,nan,nan,828.74973,4.7353788e-05,456.45011,6.8821719e-05,7.8666247e-02,-1.3435353e-01
2358.7319305501806,5.3589369e+05,3.1037807e+01,0,-3.821698e-04,828.77233,456.42627,110103,1.0537670e+06,3.1061663e+01,5.4275633e+04,1.2606014e+01,5.3589369e+05,3.1037807e+01,0,nan,nan,nan,nan,828.77233,4.7443860e-05,456.42627,6.8763315e-05,1.0072159e-01,-1.5718096e-01
2358.7523623120433,5.3554450e+05,3.1014334e+01,0,-3.841080e-04,828.80121,456.39022,110104,1.0514904e+06,3.1033455e+01,5.4292754e+04,1.2597216e+01,5.3554450e+05,3.1014334e+01,0,nan,nan,nan,nan,828.80121,4.7583471e-05,456.39022,6.8826703e-05,1.2852745e-01,-1.8620534e-01
2358.7932255361957,5.3496544e+05,3.1119926e+01,0,-3.879838e-04,828.55348,456.68066,110106,1.0586601e+06,3.1165138e+01,5.4302129e+04,1.2566603e+01,5.3496544e+05,3.1119926e+01,0,nan,nan,nan,nan,828.55348,4.6763242e-05,456.68066,6.9666166e-05,-1.1650907e-01,7.2701149e-02
2358.8136572984076,5.3386950e+05,3.1131361e+01,0,-3.899216e-04,828.58407,456.64125,110107,1.0577012e+06,3.1159805e+01,5.4349980e+04,1.2604511e+01,5.3386950e+05,3.1131361e+01,0,nan,nan,nan,nan,828.58407,4.6879999e-05,456.64125,6.9630129e-05,-8.5704505e-02,4.0507182e-02
2358.8340888607854,5.3327462e+05,3.1131557e+01,0,-3.918592e-04,828.60401,456.61837,110108,1.0574299e+06,3.1156755e+01,5.4383852e+04,1.2623849e+01,5.3327462e+05,3.1131557e+01,0,nan,nan,nan,nan,828.60401,4.6942623e-05,456.61837,6.9567075e-05,-6.5677173e-02,2.0870714e-02
2358.8545206232884,5.3294762e+05,3.1125122e+01,0,-3.937967e-04,828.62917,456.58467,110109,1.0567780e+06,3.1143902e+01,5.4384570e+04,1.2624239e+01,5.3294762e+05,3.1125122e+01,0,nan,nan,nan,nan,828.62917,4.7027112e-05,456.58467,6.9499547e-05,-3.9543066e-02,-6.4939028e-03
2358.874952285907,5.3268881e+05,3.1098787e+01,0,-3.957341e-04,828.65305,456.55827,110110,1.0559661e+06,3.1122749e+01,5.4373328e+04,1.2613655e+01,5.3268881e+05,3.1098787e+01,0,nan,nan,nan,nan,828.65305,4.7108595e-05,456.55827,6.9421738e-05,-1.4947743e-02,-2.9860074e-02
2358.895383848663,5.3229462e+05,3.1092072e+01,0,-3.976713e-04,828.67601,456.53083,110111,1.0549288e+06,3.1113785e+01,5.4373199e+04,1.2633632e+01,5.3229462e+05,3.1092072e+01,0,nan,nan,nan,nan,828.67601,4.7195412e-05,456.53083,6.9352121e-05,8.0499947e-03,-5.3832080e-02
2358.9158156115154,5.3191862e+05,3.1055166e+01,0,-3.996085e-04,828.70620,456.49431,110112,1.0533500e+06,3.1073954e+01,5.4426281e+04,1.2597645e+01,5.3191862e+05,3.1055166e+01,0,nan,nan,nan,nan,828.70620,4.7311365e-05,456.49431,6.9253962e-05,3.8549054e-02,-8.7173440e-02
2358.9362472745124,5.3257150e+05,3.1051813e+01,0,-4.015455e-04,828.72570,456.47028,110113,1.0529991e+06,3.1073170e+01,5.4437664e+04,1.2621066e+01,5.3257150e+05,3.1051813e+01,0,nan,nan,nan,nan,828.72570,4.7377849e-05,456.47028,6.9141541e-05,5.6994330e-02,-1.1052927e-01
2358.956678837647,5.3179912e+05,3.0998743e+01,0,-4.034824e-04,828.75922,456.43816,110114,1.0505234e+06,3.1020906e+01,5.4471191e+04,1.2577508e+01,5.3179912e+05,3.0998743e+01,0,nan,nan,nan,nan,828.75922,4.7532056e-05,456.43816,6.9048561e-05,8.9435637e-02,-1.4673774e-01
2358.9771106008775,5.3125481e+05,3.0995972e+01,0,-4.054191e-04,828.78288,456.40844,110115,1.0484112e+06,3.1016218e+01,5.4507574e+04,1.2623992e+01,5.3125481e+05,3.0995972e+01,0,nan,nan,nan,nan,828.78288,4.7661764e-05,456.40844,6.9072375e-05,1.1244714e-01,-1.7025623e-01
2358.997542264253,5.3151125e+05,3.0980566e+01,0,-4.073558e-04,828.81213,456.37966,110116,1.0468855e+06,3.0998692e+01,5.4491223e+04,1.2623488e+01,5.3151125e+05,3.0980566e+01,0,nan,nan,nan,nan,828.81213,4.7776459e-05,456.37966,6.9117537e-05,1.3957992e-01,-1.9654696e-01
2359.0384055913746,5.3189762e+05,3.1106665e+01,1100000000000000000,-4.112286e-04,828.55991,456.67304,110118,1.0560725e+06,3.1149437e+01,5.4514949e+04,1.2593375e+01,5.3189762e+05,3.1106665e+01,1100000000000000000,nan,nan,nan,nan,828.55991,4.6891339e-05,456.67304,6.9842295e-05,-1.1045134e-01,6.6532329e-02
2359.058837255099,5.3177394e+05,3.1105360e+01,0,-4.131649e-04,828.59423,456.63111,110119,1.0556368e+06,3.1134768e+01,5.4583969e+04,1.2595485e+01,5.3177394e+05,3.1105360e+01,0,nan,nan,nan,nan,828.59423,4.7002941e-05,456.63111,6.9747584e-05,-7.6261587e-02,3.0908441e-02
2359.079269018963,5.3144269e+05,3.1129927e+01,0,-4.151010e-04,828.61512,456.60456,110120,1.0552105e+06,3.1152700e+01,5.4596680e+04,1.2663580e+01,5.3144269e+05,3.1129927e+01,0,nan,nan,nan,nan,828.61512,4.7077978e-05,456.60456,6.9685506e-05,-5.5372667e-02,8.9250924e-03
2359.0997005829777,5.3061812e+05,3.1077414e+01,0,-4.170370e-04,828.64740,456.56616,110121,1.0538771e+06,3.1096745e+01,5.4600660e+04,1.2587504e+01,5.3061812e+05,3.1077414e+01,0,nan,nan,nan,nan,828.64740,4.7212270e-05,456.56616,6.9611189e-05,-2.3494715e-02,-2.3259129e-02
2359.1201322471097,5.3259550e+05,3.1093891e+01,0,-4.189729e-04,828.67195,456.53741,110122,1.0553669e+06,3.1110584e+01,5.4619512e+04,1.2607369e+01,5.3259550e+05,3.1093891e+01,0,nan,nan,nan,nan,828.67195,4.7205511e-05,456.53741,6.9390750e-05,1.8321840e-03,-4.8430342e-02
2359.1405640113226,5.3028219e+05,3.1051252e+01,0,-4.209087e-04,828.69987,456.50814,110123,1.0521274e+06,3.1068930e+01,5.4680137e+04,1.2603282e+01,5.3028219e+05,3.1051252e+01,0,nan,nan,nan,nan,828.69987,4.7398062e-05,456.50814,6.9419490e-05,2.7652809e-02,-7.5754642e-02
2359.160995575716,5.2974038e+05,3.1031015e+01,0,-4.228443e-04,828.72921,456.47330,110124,1.0502406e+06,3.1052280e+01,5.4665074e+04,1.2636506e+01,5.2974038e+05,3.1031015e+01,0,nan,nan,nan,nan,828.72921,4.7531561e-05,456.47330,6.9321213e-05,5.6635313e-02,-1.0894820e-01
2359.181427340227,5.2954906e+05,3.1010771e+01,0,-4.247798e-04,828.75007,456.45240,110125,1.0490010e+06,3.1027449e+01,5.4694441e+04,1.2615862e+01,5.2954906e+05,3.1010771e+01,0,nan,nan,nan,nan,828.75007,4.7621281e-05,456.45240,6.9246984e-05,7.6514378e-02,-1.3298348e-01
2359.2018590048756,5.3045206e+05,3.0995422e+01,0,-4.267151e-04,828.78720,456.40918,110126,1.0474218e+06,3.1013515e+01,5.4673941e+04,1.2640905e+01,5.3045206e+05,3.0995422e+01,0,nan,nan,nan,nan,828.78720,4.7750887e-05,456.40918,6.9147543e-05,1.1287174e-01,-1.7167012e-01
2359.222290569618,5.2931381e+05,3.0959805e+01,0,-4.286504e-04,828.81148,456.38510,110127,1.0446765e+06,3.0977461e+01,5.4695523e+04,1.2619126e+01,5.2931381e+05,3.0959805e+01,0,nan,nan,nan,nan,828.81148,4.7894391e-05,456.38510,6.9280140e-05,1.3629651e-01,-1.9429623e-01
2359.2427223345003,5.2914856e+05,3.0905287e+01,0,-4.305855e-04,828.84708,456.34539,110128,1.0419499e+06,3.0927820e+01,5.4704305e+04,1.2560658e+01,5.2914856e+05,3.0905287e+01,0,nan,nan,nan,nan,828.84708,4.8061782e-05,456.34539,6.9383255e-05,1.6910256e-01,-2.2699727e-01
2359.283585664656,5.2943081e+05,3.0995922e+01,0,-4.344553e-04,828.76651,456.43537,110130,1.0477541e+06,3.1019567e+01,5.4725488e+04,1.2639795e+01,5.2943081e+05,3.0995922e+01,0,nan,nan,nan,nan,828.76651,4.7702684e-05,456.43537,6.9227259e-05,9.3006760e-02,-1.5044424e-01
2359.3040173299523,5.2934288e+05,3.0960047e+01,0,-4.363901e-04,828.80402,456.39337,110131,1.0454179e+06,3.0986137e+01,5.4716238e+04,1.2623371e+01,5.2934288e+05,3.0960047e+01,0,nan,nan,nan,nan,828.80402,4.7863097e-05,456.39337,6.9254485e-05,1.2848645e-01,-1.8654673e-01
2359.3244489953286,5.2952206e+05,3.0930437e+01,0,-4.383247e-04,828.82911,456.36571,110132,1.0433411e+06,3.0957964e+01,5.4746461e+04,1.2603237e+01,5.2952206e+05,3.0930437e+01,0,nan,nan,nan,nan,828.82911,4.7991321e-05,456.36571,6.9346170e-05,1.5193230e-01,-2.1175277e-01
2359.3448806608867,5.2922331e+05,3.0898699e+01,0,-4.402591e-04,828.87611,456.31471,110133,1.0395671e+06,3.0924576e+01,5.4783262e+04,1.2611720e+01,5.2922331e+05,3.0898699e+01,0,nan,nan,nan,nan,828.87611,4.8205555e-05,456.31471,6.9460330e-05,1.9454831e-01,-2.5304410e-01
2359.365312326525,5.2922919e+05,3.0849697e+01,0,-4.421935e-04,828.90699,456.28479,110134,1.0369209e+06,3.0892366e+01,5.4824262e+04,1.2589318e+01,5.2922919e+05,3.0849697e+01,0,nan,nan,nan,nan,828.90699,4.8344999e-05,456.28479,6.9507434e-05,2.2331636e-01,-2.8084162e-01
2359.385743992316,5.2974719e+05,3.0823620e+01,0,-4.441277e-04,828.93752,456.25032,110135,1.0341394e+06,3.0874205e+01,5.4818656e+04,1.2611106e+01,5.2974719e+05,3.0823620e+01,0,nan,nan,nan,nan,828.93752,4.8474663e-05,456.25032,6.9544469e-05,2.5265756e-01,-3.1502581e-01
2359.406175758224,5.2971769e+05,3.0789753e+01,0,-4.460618e-04,828.96920,456.21501,110136,1.0307364e+06,3.0851458e+01,5.4829426e+04,1.2634496e+01,5.2971769e+05,3.0789753e+01,0,nan,nan,nan,nan,828.96920,4.8620986e-05,456.21501,6.9591420e-05,2.8355309e-01,-3.4912258e-01
2359.4266074242696,5.2815794e+05,3.0697449e+01,1100000000000000000,-4.479957e-04,829.00250,456.17897,110137,1.0254134e+06,3.0787558e+01,5.4873996e+04,1.2591121e+01,5.2815794e+05,3.0697449e+01,1100000000000000000,nan,nan,nan,nan,829.00250,4.8856105e-05,456.17897,6.9720569e-05,3.1561202e-01,-3.8652614e-01
2359.4470389904673,5.2718981e+05,3.0513165e+01,1100000000000000000,-4.499295e-04,829.03921,456.14013,110138,1.0200618e+06,3.0733677e+01,5.4907559e+04,1.2583179e+01,5.2718981e+05,3.0513165e+01,1100000000000000000,nan,nan,nan,nan,829.03921,4.9061822e-05,456.14013,6.9784015e-05,3.5268456e-01,-4.2957824e-01
2359.4674707567538,5.2619750e+05,3.0258121e+01,0,-4.518632e-04,829.06518,456.11484,110139,1.0158212e+06,3.0696117e+01,5.4909672e+04,1.2584485e+01,5.2619750e+05,3.0258121e+01,0,nan,nan,nan,nan,829.06518,4.9226579e-05,456.11484,6.9836045e-05,3.8031268e-01,-4.5992941e-01
2359.487902423207,5.2626912e+05,2.9525923e+01,1100000000000000000,-4.537968e-04,829.10133,456.07596,110140,1.0113779e+06,3.0681303e+01,5.4888039e+04,1.2640834e+01,5.2626912e+05,2.9525923e+01,1100000000000000000,nan,nan,nan,nan,829.10133,4.9375834e-05,456.07596,6.9932183e-05,4.1973490e-01,-4.9957347e-01
2359.528765756477,5.2800506e+05,3.1030901e+01,0,-4.576635e-04,828.49708,456.75327,110142,1.0514909e+06,3.1144693e+01,5.4918543e+04,1.2630522e+01,5.2800506e+05,3.1030901e+01,0,nan,nan,nan,nan,828.49708,4.6914254e-05,456.75327,7.0320879e-05,-1.7594077e-01,1.3391846e-01
2359.5491973233075,5.3262506e+05,3.1084528e+01,0,-4.595967e-04,828.50549,456.73778,110143,1.0562991e+06,3.1179543e+01,5.4930633e+04,1.2603585e+01,5.3262506e+05,3.1084528e+01,0,nan,nan,nan,nan,828.50549,4.6742880e-05,456.73778,7.0013433e-05,-1.6449375e-01,1.2110282e-01
