DR2Name,RA_ICRS,DE_ICRS,Plx,Gmag,BPmag,RPmag,BP-RP
GaiaDR217351668087552,045.16900100844,+00.40576236712,,17.5064,18.8471,16.1823,2.6648
GaiaDR217351668088704,045.17118625776,+00.41094626040,1.5288,19.8845,20.1863,19.0913,1.0950
GaiaDR217390323414400,045.14434738194,+00.41314569366,1.9391,15.2107,16.0510,14.2760,1.7749
GaiaDR217390323414528,045.14357860691,+00.41327158677,2.2443,15.4874,16.2667,14.6161,1.6506
GaiaDR217489108656768,045.18574792997,+00.42146365508,,20.9584,21.2552,19.9871,1.2681
GaiaDR217489107047040,045.18497589720,+00.43001214897,,20.4554,21.3596,20.1462,1.2134
GaiaDR217523466784128,045.16154427773,+00.42426451352,1.1575,20.4221,20.7516,19.9200,0.8316
GaiaDR217527761792640,045.16972520956,+00.42999908651,1.4851,19.9196,21.1096,18.7738,2.3357
GaiaDR217665201300224,044.81418840503,+00.16762499422,1.0698,16.3384,16.9590,15.5812,1.3778
GaiaDR217695266637824,044.82819549656,+00.17651746909,-0.4529,20.8939,21.7861,19.6686,2.1175
GaiaDR217832704281088,044.84068254377,+00.19383027887,1.8866,18.8480,20.6650,17.6378,3.0272
GaiaDR217867064019200,044.80634866124,+00.17353638765,1.9626,18.9046,20.0896,17.7136,2.3760
GaiaDR217867064019328,044.80220433883,+00.17335700754,0.5306,17.4390,17.9132,16.8061,1.1071
GaiaDR217867064058880,044.80245675551,+00.18408794554,3.4139,19.7468,20.8981,18.4087,2.4893
GaiaDR217940079207040,044.79582894087,+00.18401673161,0.4847,15.6640,15.9431,15.0902,0.8529
GaiaDR217935783535744,044.78818831233,+00.18807443111,0.0579,20.5770,20.9151,19.6969,1.2183
GaiaDR218073222450432,044.81587882051,+00.21075058774,2.8168,19.1126,20.6019,17.8319,2.7700
GaiaDR218141943236736,044.86536485792,+00.19165765273,,20.7761,21.2425,19.8200,1.4225
GaiaDR218141942026496,044.86802378124,+00.20049140665,0.9870,19.1061,20.1510,17.9355,2.2155
GaiaDR218210661403392,044.85004191835,+00.20674959026,0.2769,18.0740,18.4608,17.4931,0.9677
GaiaDR218210661763712,044.85596685729,+00.21070502248,1.9029,20.8467,21.5315,20.4064,1.1251
GaiaDR218283676587776,044.88651309542,+00.22037115163,2.3673,17.3249,18.5670,16.2098,2.3573
GaiaDR218348100460800,044.88413488947,+00.22683103554,1.3125,19.2928,19.7601,18.6711,1.0890
GaiaDR218348100718464,044.87382743328,+00.22504753594,,20.9723,21.0639,20.2285,0.8354
GaiaDR218348101002880,044.87304085566,+00.22622363884,,21.0951,,,
GaiaDR218455474776704,044.85858660748,+00.21724398022,-1.2302,20.5722,21.4482,19.6323,1.8158
GaiaDR218451179934720,044.85219510392,+00.22825283510,0.3896,20.7352,21.6638,19.6054,2.0584
GaiaDR218451179676160,044.85361983210,+00.22905120011,,20.7973,21.0806,20.1199,0.9607
GaiaDR218485539350016,044.82755129998,+00.22336296566,,20.6139,21.0847,19.1988,1.8859
GaiaDR218661633709184,044.86023530285,+00.25233172440,0.5385,16.5969,17.0638,15.9665,1.0973
GaiaDR218726057479040,044.79711321098,+00.20701689133,0.5529,20.3667,20.8652,19.6794,1.1858
GaiaDR218726058788736,044.78649708662,+00.20862208384,,20.9692,21.4892,19.5096,1.9796
GaiaDR218799072665856,044.78522132306,+00.21496923449,1.4907,18.3343,19.2821,17.3511,1.9309
GaiaDR218829136694400,044.80194107892,+00.20915677668,0.3688,18.8520,19.5806,17.9523,1.6283
GaiaDR218833432403968,044.79829306233,+00.21427002424,1.0274,16.8674,17.3874,16.1790,1.2084
GaiaDR218863496433408,044.82108706663,+00.22472357874,0.7927,19.9946,19.2777,18.0043,1.2734
GaiaDR219073950365056,044.76186531795,+00.22878049702,,21.0860,,,
GaiaDR219211389524736,044.78104514276,+00.25744561599,0.4309,15.8992,16.2116,15.4243,0.7873
GaiaDR219275813399552,044.83549642017,+00.23743166114,0.3747,20.3183,20.3122,19.7942,0.5180
GaiaDR219275813400064,044.83960537475,+00.24147963675,1.1412,18.6638,19.7979,17.5586,2.2393
GaiaDR219451907692160,044.83520950525,+00.25565967911,0.6550,15.2813,15.6366,14.7578,0.8788
GaiaDR219447612095104,044.83770003353,+00.25541610494,0.3504,19.0715,19.8826,18.1379,1.7447
GaiaDR219451907174144,044.83326562382,+00.26132083883,-0.6646,20.5086,21.1318,19.4522,1.6796
GaiaDR219481971836160,044.84848802211,+00.26979488948,,20.8999,21.3210,20.2024,1.1186
GaiaDR219520627169536,044.80172514458,+00.25641902487,1.3546,15.1196,15.5885,14.4238,1.1647
GaiaDR219520626543616,044.80160117466,+00.25627303908,,17.7971,,,
GaiaDR219619410717184,044.80079594854,+00.26386392576,1.9929,19.2729,20.8905,18.0064,2.8841
GaiaDR219619411269760,044.80202030726,+00.26792795220,1.0997,20.6333,21.7157,19.3604,2.3552
GaiaDR219619410717312,044.79448168489,+00.26791218573,2.8274,20.6352,21.1690,19.6360,1.5330
GaiaDR219688133191680,044.83117110482,+00.27879755993,0.1504,19.9902,20.6852,18.9834,1.7019
GaiaDR219726785598208,044.81507334316,+00.28353817050,4.6056,15.2830,16.2786,14.2983,1.9802
GaiaDR220001662872192,044.92242318791,+00.26958998320,,19.7465,19.3025,17.6812,1.6213
GaiaDR220031727905792,044.94107441397,+00.27354133356,-0.1217,19.5954,20.5159,18.4314,2.0845
GaiaDR220203526343040,044.91462594443,+00.27595314330,1.3232,18.1572,19.6053,16.8673,2.7379
GaiaDR220207821933824,044.91143169973,+00.27704643812,0.1472,16.8617,17.2650,16.3108,0.9542
GaiaDR220340965295488,044.95415712873,+00.27023445288,0.8591,19.8481,20.3196,18.9060,1.4136
GaiaDR220375325034752,044.96791261953,+00.27577576475,,20.7489,20.7164,20.0534,0.6630
GaiaDR220444044513664,044.95685734362,+00.28302903646,0.5848,18.7346,19.2213,17.9654,1.2560
GaiaDR220512764246144,044.98797626458,+00.29857564312,0.1290,20.2304,21.0806,19.0603,2.0203
GaiaDR220551418679424,044.97058930529,+00.29903070005,,20.1575,20.3618,18.6582,1.7036
GaiaDR220688858269952,044.91829296124,+00.30030549784,0.9191,19.3243,19.6537,18.8444,0.8093
GaiaDR220723218007680,044.92867777616,+00.31135138744,,19.5569,,,
GaiaDR220787641902592,044.96354345041,+00.31727192074,1.0132,19.4025,20.4333,18.4071,2.0262
GaiaDR220890721108864,044.87016062783,+00.26878095806,,20.9655,21.1751,19.0315,2.1436
GaiaDR220890721109504,044.86093350335,+00.27078014517,4.4152,18.8175,20.2379,17.5891,2.6488
GaiaDR221307333561344,044.87069903983,+00.30813207873,0.5322,16.4144,16.8208,15.8402,0.9806
GaiaDR221337397716352,044.88475637428,+00.31662927416,3.8970,18.7438,20.4428,17.4438,2.9989
GaiaDR221371757709056,044.85326335960,+00.31967382139,2.7984,20.1941,21.7307,18.9307,2.8000
GaiaDR221479132289408,044.91987382214,+00.32261464631,,20.1628,19.4814,17.9269,1.5544
GaiaDR221509196407424,044.89650585229,+00.31199023381,-0.1471,19.0742,19.9453,18.1332,1.8120
GaiaDR221680995106304,044.93925190023,+00.34407908771,,19.9195,20.0877,18.3263,1.7614
GaiaDR221788369897344,044.87285766523,+00.33208761325,2.0754,12.9777,13.3820,12.4270,0.9550
GaiaDR221788369897216,044.87530626496,+00.33307990790,1.2305,14.3596,14.7128,13.8410,0.8718
GaiaDR221818434060416,044.88793250006,+00.34538338347,-0.5231,17.8992,18.1659,17.3947,0.7712
GaiaDR221955873271296,044.91888722935,+00.36483835583,-0.2431,20.2930,20.7573,19.6268,1.1306
GaiaDR221990233223168,044.73709484670,+00.23281527166,,21.0234,,,
GaiaDR221990232688896,044.73911707334,+00.23615959410,-0.3702,20.6872,21.0271,19.2435,1.7836
GaiaDR222028887449344,044.75495433388,+00.24227376243,0.1978,19.7208,20.4781,18.5802,1.8979
GaiaDR222024592364160,044.73975335619,+00.24249859977,-0.2020,18.6888,19.1301,18.0355,1.0946
GaiaDR222127671579520,044.75859335622,+00.25268955424,2.4136,18.8513,20.3155,17.5972,2.7183
GaiaDR222162031318400,044.77554970983,+00.26045340231,0.2536,19.1613,19.8053,18.5026,1.3027
GaiaDR222299470271488,044.72950941483,+00.25668532414,-0.9210,20.0687,20.3402,19.4157,0.9245
GaiaDR222303765979008,044.73267406925,+00.26049341564,,19.0025,18.4759,16.9147,1.5612
GaiaDR222299470861568,044.72339907764,+00.26560024195,2.4819,20.7327,21.6613,19.4407,2.2206
GaiaDR222471268964352,044.72655379231,+00.27510373043,2.1632,18.5297,19.5766,17.4378,2.1388
GaiaDR222475564670208,044.72792451008,+00.27706109539,,19.3744,19.0010,17.4364,1.5647
GaiaDR222475564670080,044.73113662196,+00.27865302944,,19.3202,,,
GaiaDR222505628703872,044.73150483873,+00.28857316623,1.1543,19.0572,19.7395,18.1309,1.6086
GaiaDR222574348217344,044.78978590862,+00.27877353097,-5.0067,20.6155,21.3072,19.5917,1.7155
GaiaDR222608708507264,044.76538746450,+00.27712766439,1.8632,20.6283,21.3053,19.1534,2.1518
GaiaDR222711787247744,044.81881436343,+00.29522854152,-0.1741,19.9801,20.2032,19.3329,0.8703
GaiaDR222746147242496,044.79158320968,+00.30601405529,1.3832,19.8174,20.9827,18.5579,2.4247
GaiaDR222780506725760,044.79936526317,+00.30355716518,0.2345,19.2185,19.4764,18.6718,0.8046
GaiaDR222780506726272,044.79693983561,+00.30711476405,-2.2816,20.2654,20.2709,19.7617,0.5092
GaiaDR222814866348800,044.75284559945,+00.28442601646,1.1921,18.2788,19.1456,17.1882,1.9575
GaiaDR222853521162368,044.77736450030,+00.29700843152,2.4134,20.0442,20.9584,18.8592,2.0992
GaiaDR222849226088192,044.77946379960,+00.29800385740,0.3939,18.8432,19.1483,18.2897,0.8586
GaiaDR222849226125056,044.77488604110,+00.30197298201,-0.5307,20.2942,21.3682,19.1428,2.2255
GaiaDR222990960742656,044.79151451051,+00.31290093683,1.9890,14.4147,14.9561,13.7315,1.2246
GaiaDR223025320481152,044.76204927635,+00.32002659811,0.4861,16.3449,16.6943,15.7923,0.9020
GaiaDR223089744292736,044.69017326232,+00.26784946810,1.1377,19.8223,21.3922,18.5069,2.8853
GaiaDR223158463731840,044.68615998551,+00.27507792428,,20.3468,20.2240,18.4069,1.8171
GaiaDR223158463731968,044.67692164048,+00.27784486109,,20.3119,19.9383,18.0924,1.8460
GaiaDR223158463732608,044.67948182796,+00.28591453925,-0.0398,18.5831,18.7603,18.1041,0.6562
GaiaDR223261542948992,044.72075701890,+00.29976532010,0.0440,20.6029,20.8035,19.8916,0.9119
GaiaDR223300197765248,044.70821703276,+00.29960296423,5.4626,18.5799,20.1780,17.2858,2.8922
GaiaDR223364622163200,044.66990508302,+00.28911627374,,20.3964,20.1340,18.4628,1.6712
GaiaDR223467701379328,044.66620898752,+00.30210900464,-0.1987,18.9548,19.3725,18.3975,0.9751
GaiaDR223467701949952,044.67511602891,+00.30759787005,,20.8629,21.5173,19.4990,2.0184
GaiaDR223570780595456,044.68445705042,+00.31617158875,0.1133,18.5375,18.9731,17.9123,1.0607
GaiaDR223570780596096,044.67961473874,+00.32044788274,0.3626,18.8063,19.5984,17.9068,1.6916
GaiaDR223609436034944,044.69440297130,+00.31879783414,0.6732,16.6170,17.0394,16.0398,0.9997
GaiaDR223673860405248,044.74583655779,+00.31914418533,,20.9296,21.3304,19.5923,1.7381
GaiaDR223708219584640,044.71900541537,+00.31621275985,1.8162,20.3950,20.9284,19.0185,1.9099
GaiaDR223742579288448,044.73882924744,+00.32180170743,-0.3111,19.0674,19.5360,18.3615,1.1745
GaiaDR223746874987008,044.73948347254,+00.33177821099,0.8263,16.5540,17.0424,15.8900,1.1524
GaiaDR223776939062016,044.76028358961,+00.32879938122,,20.8009,20.6445,18.9440,1.7005
GaiaDR223811298882176,044.76943453000,+00.33069436717,1.0612,16.9149,17.7550,15.9910,1.7640
GaiaDR223811298801024,044.76212612884,+00.33539675085,,20.9635,21.5576,19.7115,1.8461
GaiaDR223880018278144,044.75719931607,+00.33785703346,2.5079,20.0198,20.9083,18.7242,2.1841
GaiaDR224051816970240,044.72960256177,+00.34475247720,0.6090,19.5638,20.1169,18.4573,1.6596
GaiaDR224051817517824,044.72998167603,+00.34584457351,,20.7332,21.1063,19.8756,1.2307
GaiaDR224051816970496,044.73726005485,+00.34851490241,1.9764,20.5513,21.1001,19.2202,1.8799
GaiaDR224090472369920,044.75454932469,+00.35198916188,0.8866,17.4354,18.0474,16.6272,1.4202
GaiaDR224124832108544,044.72294542293,+00.36015981205,1.8914,16.7183,17.4911,15.8475,1.6436
GaiaDR224193551067008,044.82185498717,+00.30252778282,0.6899,20.2235,20.9074,18.9770,1.9304
GaiaDR224223615739136,044.84260065422,+00.31614358070,,18.2806,19.4344,16.8488,2.5856
GaiaDR224227911322752,044.84393383936,+00.31778079424,2.0740,19.3595,20.8467,18.1556,2.6911
GaiaDR224326694958080,044.84170363954,+00.33047648205,-2.2211,20.4618,20.7144,19.6856,1.0288
GaiaDR224330990537344,044.84276862444,+00.33124344496,,19.6487,19.3000,17.5520,1.7479
GaiaDR224395414433408,044.83504043585,+00.32695003428,,20.8089,20.5330,18.7861,1.7469
GaiaDR224395414690304,044.83869751237,+00.34060103743,1.4122,19.9985,21.6305,18.5973,3.0333
GaiaDR224434069751936,044.83839830503,+00.34478191565,1.0625,13.8253,14.1952,13.2996,0.8956
GaiaDR224434069751808,044.84076439715,+00.34719951685,0.9430,17.7213,18.5796,16.7952,1.7844
GaiaDR224464133908608,044.80190645519,+00.32041940289,-0.1336,19.2538,20.4297,18.0966,2.3331
GaiaDR224464134162304,044.79833088098,+00.32053365249,0.1864,20.3451,20.4874,19.0600,1.4274
GaiaDR224498493904000,044.80802548504,+00.33628652206,,20.7956,,,
GaiaDR224498493652352,044.81448591783,+00.34355249847,-0.2029,17.8552,18.3512,17.2422,1.1090
GaiaDR224532853388032,044.79052350115,+00.33120926243,-1.1475,19.9410,19.9819,19.7710,0.2109
GaiaDR225048249473536,044.85584030053,+00.37231921515,1.0809,18.8335,19.8004,17.8055,1.9949
GaiaDR225116968952320,044.85306499262,+00.38083476778,-0.5365,19.9795,19.8994,19.1286,0.7708
GaiaDR225151328691840,044.87419008433,+00.38484795436,2.5388,20.5886,20.8211,19.7585,1.0626
GaiaDR225155624256256,044.86767351298,+00.38464968398,0.0213,17.7080,18.0128,17.1873,0.8254
GaiaDR225185688938368,044.87690806821,+00.39081128528,-2.0721,20.7273,21.4062,19.3761,2.0301
GaiaDR225220048169856,044.85137238511,+00.38766823423,2.5477,17.7980,19.4173,16.5451,2.8721
GaiaDR225254407910528,044.87393536988,+00.39659631735,0.1421,17.7013,18.0450,17.1368,0.9082
GaiaDR225357487115136,044.77189124046,+00.35435098574,0.5636,18.5017,18.6921,18.1340,0.5581
GaiaDR225361782720768,044.76337237205,+00.35291221010,5.1417,14.9168,15.9436,13.9197,2.0239
GaiaDR225357487367424,044.76087599888,+00.35274624930,0.8753,19.9266,20.5853,18.6650,1.9203
GaiaDR225632365026176,044.74999699160,+00.37311407961,0.3407,16.5585,16.8994,16.0239,0.8755
GaiaDR225804163974272,044.78383706681,+00.40566265131,2.0639,19.8270,20.7564,18.7602,1.9962
GaiaDR225838523966208,044.83042651380,+00.38310543369,,20.8707,,19.6350,
GaiaDR225838523460224,044.82054963570,+00.38677858397,0.2764,18.7871,19.2106,18.1866,1.0240
GaiaDR225941602677760,044.82816370605,+00.39615854163,2.7182,19.0622,20.4303,17.8839,2.5465
GaiaDR225980257976960,044.85093368080,+00.39848901596,2.6261,11.6297,12.1219,10.9873,1.1346
GaiaDR226048977453312,044.84182659398,+00.40763290586,0.9482,16.9213,17.5109,16.1887,1.3221
GaiaDR226285200313344,044.83998422023,+00.42360077991,-1.7309,20.1890,21.6815,18.9705,2.7110
GaiaDR226216480589696,044.79950247929,+00.42008923754,0.9789,19.3080,19.6751,18.6090,1.0661
GaiaDR226250840574464,044.81925929003,+00.41794977127,-4.4982,20.8819,20.8361,20.2571,0.5790
GaiaDR226285200068864,044.82929002139,+00.42895093318,0.6880,18.7667,19.4560,17.9504,1.5055
GaiaDR226628797430528,045.02481375086,+00.34065805735,2.7202,19.5518,20.4390,18.4345,2.0045
GaiaDR226736172221312,044.96675831828,+00.32728961257,2.9242,16.0333,16.8360,15.1333,1.7028
GaiaDR226766236385280,044.98424889644,+00.34579296932,2.3330,20.4696,20.3423,19.4391,0.9032
GaiaDR226834955821312,045.01027302061,+00.35109997009,5.9174,10.0136,10.2966,9.6054,0.6912
GaiaDR226938035078272,045.03934428038,+00.34833266227,0.4673,18.8343,19.3160,18.1278,1.1882
GaiaDR226972394819456,045.05008297758,+00.35775428041,0.5311,18.9731,19.1957,18.4639,0.7318
GaiaDR227011050126464,045.03341143211,+00.34840717395,0.3057,17.0467,17.4314,16.5227,0.9087
GaiaDR227006754558080,045.02956562055,+00.35851508171,0.4146,19.2594,20.5368,18.0413,2.4956
GaiaDR227148489078656,045.04972881907,+00.37048943963,2.2659,15.1122,15.7553,14.3486,1.4067
GaiaDR227212912989056,045.02011429721,+00.36295459891,1.6614,18.0340,18.9896,16.8396,2.1500
GaiaDR227281632467584,045.01574990976,+00.37234496150,-1.1905,19.6349,19.9784,18.9684,1.0100
GaiaDR227281632468096,045.00417580776,+00.37519198540,-0.7128,20.5376,21.1958,19.6707,1.5251
GaiaDR227281632467968,045.01220605466,+00.37462178447,0.2634,16.9237,17.2763,16.3781,0.8982
GaiaDR227315992458752,045.01319933857,+00.38080056933,-0.5983,20.1198,21.1074,18.8990,2.2085
GaiaDR227384711937024,045.04547449449,+00.39265755431,0.9741,19.6220,20.2647,18.6884,1.5763
GaiaDR227487790891648,044.96118184817,+00.34644675766,-0.6842,18.9068,19.4532,18.2044,1.2488
GaiaDR227522150631936,044.96661606034,+00.35328506754,0.8516,16.4088,16.9788,15.7057,1.2731
GaiaDR227522150632832,044.96883821732,+00.35592023813,0.5149,19.0015,20.0465,17.9031,2.1434
GaiaDR227556510372608,044.94516772688,+00.36233279320,-2.2166,20.1641,20.6778,19.4197,1.2581
GaiaDR227625229849856,044.97553101287,+00.36372637027,-1.6366,16.9978,17.3795,16.3383,1.0412
GaiaDR227693949327104,044.96691075770,+00.36720995396,0.7831,20.0872,20.8763,19.5116,1.3647
GaiaDR227797028794240,044.94827174482,+00.36891464464,0.8361,20.2318,20.5157,19.2443,1.2714
GaiaDR227865748272768,044.92892607182,+00.38326738299,0.9216,20.3544,21.3335,19.0296,2.3039
GaiaDR227934467500288,044.97040409217,+00.38599296824,-0.1123,18.7439,19.4253,17.9441,1.4812
GaiaDR228037546712448,045.00095384203,+00.37660878652,-0.6692,18.9787,19.5749,18.1556,1.4193
GaiaDR228071906868864,045.00218191731,+00.39059526674,1.0992,19.4954,20.5512,18.3582,2.1930
GaiaDR228076202014720,045.00305609152,+00.39241702775,0.7155,16.2236,16.6304,15.6465,0.9839
GaiaDR228071906704896,045.01392387532,+00.39783623449,-4.6376,20.4004,21.7326,18.9962,2.7364
GaiaDR228174986266496,045.02490850157,+00.39815196718,,21.0095,,,
GaiaDR228209345413376,045.03878244792,+00.41304154181,0.2951,17.0792,17.4336,16.5516,0.8821
GaiaDR228243705726976,045.01885412383,+00.41069516342,2.1309,20.4404,20.6949,19.0477,1.6472
GaiaDR228248000706176,045.00681627414,+00.40947442554,1.3394,15.6532,16.1915,14.9734,1.2181
GaiaDR228278064890752,045.01673870064,+00.41749803251,0.2069,17.2815,17.6380,16.7621,0.8759
GaiaDR228312424627072,044.97993529783,+00.40642713634,0.1068,18.6796,19.3847,17.6524,1.7323
GaiaDR228346784365952,044.99372483459,+00.40960996429,1.1399,19.7973,20.0397,19.1925,0.8472
GaiaDR228518583307648,044.98980782632,+00.42693312394,1.1450,20.3677,21.0028,19.2446,1.7582
GaiaDR228587302777856,045.08955222266,+00.37914085032,,20.8601,21.3414,19.2130,2.1284
GaiaDR228656022256896,045.07195094621,+00.39661653172,-0.6166,20.4285,20.9607,19.6324,1.3283
GaiaDR228690382136320,045.08626224922,+00.39434305453,3.9306,20.5162,21.5975,19.1473,2.4502
GaiaDR228690382326144,045.08862980841,+00.40229972010,,20.8280,21.9218,19.3712,2.5505
GaiaDR228724741487872,045.10850867851,+00.40900859415,-0.8148,20.5606,20.6696,19.9147,0.7549
GaiaDR228930899918976,045.04925787522,+00.41270959184,1.1517,17.4028,18.0259,16.5963,1.4295
GaiaDR228965259659392,045.05715098005,+00.42061954493,1.4562,17.7875,19.0219,16.6702,2.3518
GaiaDR228999619643392,045.09218796236,+00.41544966357,0.7043,20.7754,22.5466,19.4467,3.0999
GaiaDR229038274687488,045.10253689431,+00.42910780087,1.5823,16.7991,17.7660,15.8158,1.9502
GaiaDR229068338876928,045.08044776032,+00.42955123927,0.0453,19.1308,19.7575,18.2062,1.5514
GaiaDR229102698617216,045.07952200848,+00.43963626500,-0.1326,19.9173,20.0164,19.3421,0.6743
GaiaDR229137058351104,045.12528264005,+00.42051279383,1.2855,18.9762,20.0567,17.8264,2.2302
GaiaDR229205777829376,045.11989556782,+00.42534036929,1.2435,19.5951,20.6558,18.5503,2.1055
GaiaDR229278792888448,045.14998332078,+00.44326072899,1.3027,12.4797,12.8271,11.9770,0.8502
GaiaDR229343216790272,045.14363844574,+00.45409103180,2.2282,19.0790,20.4544,17.8790,2.5754
GaiaDR229480655984512,045.09903764286,+00.44202741438,2.2248,19.8921,21.0242,18.5832,2.4410
GaiaDR229480655742592,045.09980157365,+00.45154899821,0.4433,20.1379,20.3906,19.4912,0.8994
GaiaDR229480655986560,045.10085966038,+00.45457993492,-0.4215,20.2971,21.3431,19.2463,2.0968
GaiaDR229622390238720,045.12122396464,+00.46228385681,3.5592,14.5331,15.3017,13.6810,1.6207
GaiaDR229618094702848,045.11849998805,+00.47016634849,2.5151,17.6075,18.9207,16.4067,2.5140
GaiaDR229652454444032,045.13246438782,+00.47719066037,0.9699,19.4591,19.8810,18.7339,1.1471
GaiaDR229652454445824,045.13473814440,+00.48188834292,0.4899,17.7322,18.2101,17.0895,1.1206
GaiaDR229686814164736,045.05297973673,+00.41992376719,1.8155,17.1785,18.1207,16.1577,1.9631
GaiaDR229824253123072,045.07150393035,+00.43999764168,1.2346,20.2400,20.3008,19.5241,0.7767
GaiaDR229858612862592,045.08556185553,+00.44620537872,0.2138,17.3373,17.8031,16.7092,1.0939
GaiaDR229892972845568,045.04856803140,+00.44724320048,1.9483,19.4826,20.6447,18.1855,2.4592
GaiaDR229996051817216,045.03398433816,+00.44964120285,0.9970,19.2139,19.9416,18.2359,1.7057
GaiaDR230030411553792,045.01314410409,+00.44160008017,0.2964,17.5894,17.8865,17.1265,0.7600
GaiaDR230030411554816,045.01962795043,+00.44771155456,0.5606,19.2613,20.4317,18.1336,2.2981
GaiaDR230034707100800,045.00165435256,+00.44755332556,1.0488,14.0509,14.4404,13.5081,0.9323
