GDR2_ID,GDR2_RA,GDR2_DEC,TLC,mas_parrallax,g_mag,bp-rp,probability,age_myr,age_err_lower,age_err_upper,Distance 
2994532429492230000,  93.6450,-13.1657,-1,3.36,16.0 ,2.7,0.78,11.5,  3.5 ,3.4 ,297.6190476
5314504334925830000,127.8397,-58.6102,-1,6.66,17.0 ,3.6,0.99,21,  3.6 ,4.1 ,150.1501502
1564585637369230000,198.9438 ,55.3569,-1,3.62,17.0 ,3.1,0.35,20.7,  7.3 ,5.3 ,276.2430939
1331045278820990000,247.8341 ,37.1552,-1,3.26,17.7 ,3.2,0.35,22.6,  7.1 ,4.2 ,306.7484663
4075344143840000,  47.9545,  5.8009,-1,4.98,15.2 ,2.6,0.6,14.9,  5.6 ,4.0 ,200.8032129
174982263335800000,  69.3818 ,36.3597,-1,5.52,15.4 ,2.9,0.94,10.8,  2.4 ,4.5 ,181.1594203
4488428295354720000,268.5741,  8.7915,-1,4.46,16.7 ,3.3,0.9,13.1,  2.2 ,3.2 ,224.2152466
6360333338262140000,274.3638,-81.6421,21,6.94,15.6 ,3,0.82,18.3,  5.4 ,3.8 ,144.092219
6360326672472730000,277.3073,-81.5572,-1,3.2,14.3 ,1.2,0.52,     ,     ,     ,312.5
5492528148061110000,112.4734,-52.7204,24,3.81,16.2 ,2.8,0.54,16.8,  6.0 ,3.2 ,262.4671916
2166431467481270000,312.7475 ,46.645,-1,6.6,15.1 ,2.8,0.52,19,  4.1 ,3.9 ,151.5151515
6246957265486130000,239.4663,-20.2095,22,8.44,16.6 ,3.7,0.9,22.2,  5.1 ,4.5 ,118.4834123
207298181388548000,  79.6588 ,43.0956,-1,4.3,16.8 ,2.9,0.17,28.4 ,19.6 ,6.4 ,232.5581395
6247004475766180000,238.4894,-20.1544,22,6.58,14.8 ,3,1,  6.4,  2.6 ,2.2 ,151.9756839
6246965546182890000,239.5877,-20.0872,22,6.83,15.3 ,3.1,1,  9.3,  2.2 ,2.9 ,146.4128843
6246914247094930000,238.3335,-20.1672,22,8.56,  4.9 ,0,0.37,     ,     ,     ,116.8224299
6246930842846610000,239.2854,-20.3717,22,7.88,15.7 ,3.4,1,12.4,  3.2 ,3.2 ,126.9035533
6246921428278300000,238.9696,-20.5261,22,7.25,16.5 ,3.9,1,  6.6,  1.5 ,2.4 ,137.9310345
6246974033037880000,239.1427,-20.0593,22,7.23,15.3 ,3.4,1,  3.9,  2.1 ,0.9 ,138.3125864
145632342324145000,  65.4498 ,22.2347,-1,5.51,14.7 ,2.5,0.12,19.9 ,17.9 ,2.6 ,181.4882033
6246938127111230000,238.7713,-20.4356,22,6.91,13.8 ,2.7,1,  5.5,  2.7 ,1.7 ,144.7178003
145631556346515000,  65.4516 ,22.18,25,5.41,16.6 ,3.2,0.43,20.7,  5.3 ,4.5 ,184.8428835
145568815464379000,  65.9854 ,21.964,-1,3.31,17.2 ,3.2,0.34,16.6,  6.6 ,3.2 ,302.1148036
3365246862288120000,105.2220 ,19.9037,-1,4.7,16.1 ,2.7,0.17,26.2 ,21.4 ,6.4 ,212.7659574
6214955670320100000,230.2899,-24.96,22,7.22,15.8 ,3.1,0.56,21.1,  8.2 ,4.2 ,138.5041551
1982210149654230000,340.5383 ,44.3298,-1,4.77,17.2 ,3.5,0.99,15,  3.0 ,3.3 ,209.6436059
5398663566249860000,172.9798,-34.6076,22,20.25,10.4 ,2.4,1,  2.6,  1.1 ,1.1 ,49.38271605
3819213012707900000,146.8718 ,-8.7502,-1,3.33,17.3 ,3.1,0.25,22.3,  7.5 ,5.2 ,300.3003003
6217752518671940000,222.1468,-30.485,22,6.02,17.3 ,3.6,0.45,27.7,  5.7 ,6.6 ,166.1129568
4267903714984570000,289.3915,  2.2842,-1,3.55,17.1 ,3,0.25,21.6 ,10.4 ,5.1 ,281.6901408
5233888245468180000,179.7549,-70.0344,22,7.06,16.2 ,3.2,0.36,29.8,  9.5 ,8.6 ,141.6430595
5307655373929270000,147.4842,-56.2888,22,7.05,15.4 ,2.9,0.32,22.4 ,11.5 ,5.8 ,141.8439716
4108080285336030000,260.1749,-27.2961,22,10.64,14.9 ,3,0.51,22,  5.0 ,4.3 ,93.98496241
127191612476156000,  40.7739 ,27.9827,-1,5.26,15.9 ,3.1,0.88,12.6,  2.5 ,3.8 ,190.1140684
1997268644294330000,351.5062 ,56.7202,-1,3.1,11.1 ,1.6,0.29,     ,     ,     ,322.5806452
4108073104150890000,260.7517,-27.1802,-1,3.04,13.3 ,1.8,1,  2.6,  1.1 ,0.9 ,328.9473684
14636149033173500,  49.2279 ,10.7396,-1,7.48,13.2 ,2.3,0.98,  7.8,  4.0 ,1.2 ,133.6898396
6249874647793060000,240.5597,-18.0104,22,6.93,17.0 ,3.8,0.99,14.6,  2.5 ,3.4 ,144.3001443
6249885539829580000,240.5429,-17.857,22,6.73,16.5 ,3.9,1,     ,     ,     ,148.5884101
3399679443301890000,  87.0099 ,19.848,17,5.02,15.9 ,3,0.9,13.5,  2.5 ,3.8 ,199.2031873
1551968226045590000,203.2321 ,47.3691,-1,3.01,16.6 ,2.7,0.19,21.7 ,18.1 ,3.7 ,332.2259136
6125286438330470000,181.2348,-52.5946,-1,4.15,16.1 ,2.7,0.16,25.1 ,18.4 ,7.3 ,240.9638554
4600246944267550000,260.4382 ,31.5258,-1,4.15,17.2 ,3.1,0.29,26.0 ,10.1 ,7.5 ,240.9638554
4172175074365080000,270.9416 ,-6.288,-1,3.82,17.4 ,3.4,0.48,15.8,  5.2 ,7.3 ,261.7801047
4172213217976050000,271.1063 ,-5.9402,-1,3.16,17.0 ,3.2,0.66,10.1,  3.4 ,2.7 ,316.4556962
4172206582245470000,271.0346 ,-6.0167,-1,3.49,16.9 ,3,0.12,     ,     ,     ,286.5329513
4039301160145640000,272.8505,-34.4392,-1,3.64,16.2 ,2.7,0.13,     ,     ,     ,274.7252747
1940987465867350000,358.4332 ,50.3367,-1,4.63,16.2 ,3,0.58,18,  5.8 ,6.2 ,215.9827214
3399654910448900000,  87.2134 ,19.4971,18,8.99,13.6 ,2.6,0.76,11.7,  2.7 ,3.8 ,111.2347052
5253049812584300000,155.0056,-62.2955,22,6.83,16.3 ,3.2,0.18,32.4 ,20.4,10.2 ,146.4128843
5253041703685170000,155.5155,-62.2746,22,11.9,16.3 ,3.8,0.94,29.6,  8.1 ,8.4 ,84.03361345
38716248252704600,  59.1698 ,13.5197,-1,4.48,16.1 ,2.9,0.15,24.2 ,22.3 ,8.2 ,223.2142857
38660997793332300,  58.0074 ,13.3856,-1,4.42,16.7 ,3.1,0.16,25.7 ,23.1 ,9.0 ,226.2443439
6019187968641370000,250.212,-37.524,22,5.55,16.8 ,3.4,0.89,16.2,  2.9 ,5.2 ,180.1801802
5256409645238870000,152.1702,-60.9886,22,6.6,15.8 ,3,0.23,25.3 ,12.6 ,6.5 ,151.5151515
6019195248562650000,250.4079,-37.3977,22,5.68,16.2 ,3,0.15,28.0 ,23.6 ,4.8 ,176.056338
6242609968307800000,243.4309,-22.6709,22,6.98,15.4 ,3.2,0.99,10.4,  2.7 ,3.5 ,143.2664756
6242599763466330000,243.8642,-22.6578,22,7.2,14.5 ,2.7,0.66,12.4,  2.9 ,3.4 ,138.8888889
6242595262340270000,243.5563,-22.7495,22,6.16,15.7 ,3.2,0.99,10.3,  2.4 ,2.9 ,162.3376623
6242649894324050000,242.8825,-22.6191,22,7.09,16.5 ,3.6,1,11.8,  2.8 ,2.8 ,141.0437236
2231824333108450000,345.3144 ,73.377,  8,5.13,18.0 ,3.6,0.28,39.3 ,10.0 ,4.8 ,194.9317739
2231801007144850000,350.2213 ,74.233,  8,5.27,14.3 ,3.5,1,     ,     ,     ,189.7533207
4568386120953620000,259.4106 ,22.7039,-1,3.52,16.7 ,2.8,0.18,25.1 ,15.0 ,3.4 ,284.0909091
4568247823006570000,257.7581 ,22.6688,-1,5.18,16.9 ,3.2,0.21,32.6 ,18.1 ,4.7 ,193.0501931
97384539441766400,  28.2747 ,21.8782,-1,6.87,14.0 ,2.4,0.11,21.5 ,15.8 ,3.5 ,145.5604076
2231794547514050000,350.6100 ,74.2365,  8,5.12,17.6 ,4.1,1,  6.2,  1.4 ,1.6 ,195.3125
2231753350187210000,348.6419 ,73.834,  8,5.01,14.8 ,2.7,1,  6.7,  3.9 ,2.9 ,199.6007984
2231753144028790000,348.7273 ,73.8177,  8,5.17,15.1 ,3.4,1,  2.2,  0.5 ,1.5 ,193.4235977
6242599037615050000,243.9111,-22.6771,22,6.47,16.2 ,3.5,1,  9.2,  2.5 ,2.6 ,154.5595054
6242626838939410000,242.8499,-22.8925,22,6.28,14.6 ,2.6,0.38,14.4,  3.5 ,2.5 ,159.2356688
6242623299886320000,242.9387,-22.9093,22,7.35,16.7 ,4,1,  6.5,  1.5 ,2.6 ,136.0544218
6242626387962770000,243.0383,-22.7975,22,7.07,12.7 ,2.1,0.97,     ,     ,     ,141.4427157
6242578696645920000,243.2613,-22.9625,22,7.14,11.3 ,1.6,1,     ,     ,     ,140.0560224
6242613026325080000,243.4185,-22.5544,22,6.34,16.7 ,3.8,1,  8.0,  2.1 ,2.0 ,157.7287066
6242586328807820000,243.2454,-22.7557,22,6.44,12.8 ,1.9,0.26,  8.5,  1.0 ,1.1 ,155.2795031
6242586328807820000,243.2457,-22.7542,22,6.59,14.7 ,3.1,1,  4.2,  2.2 ,1.5 ,151.7450683
6242630893388630000,242.948,-22.6987,22,6.49,15.2 ,2.9,0.79,13.6,  2.8 ,3.3 ,154.0832049
6242630893388630000,242.9472,-22.7018,22,6.17,17.2 ,3.6,0.91,18.1,  3.1 ,3.5 ,162.0745543
6242620825986030000,243.6716,-22.4516,22,6.6,15.0 ,3,1,  8.7,  2.7 ,3.7 ,151.5151515
1987543914924880000,335.6805 ,48.1379,-1,3.85,16.8 ,3.1,0.43,19.1,  5.6 ,5.2 ,259.7402597
6069792196693750000,202.7228,-51.7796,22,6.86,13.3 ,2.3,1,  6.4,  3.9 ,1.2 ,145.7725948
38932783324213600,  59.9377 ,13.7843,-1,8.61,16.1 ,3.4,0.73,25.9,  7.9 ,8.3 ,116.1440186
6043070907340690000,239.5516,-27.2516,22,6.6,16.2 ,3.4,1,12.1,  2.7 ,3.2 ,151.5151515
6043069086274490000,239.6035,-27.2842,22,6.33,12.8 ,1.9,0.19,     ,     ,     ,157.9778831
6043066337495350000,239.599,-27.3622,22,6.77,16.7 ,3.6,0.99,16.2,  3.8 ,5.2 ,147.7104874
6043120797681500000,239.8279,-26.8041,22,8.83,14.6 ,2.8,0.34,20.4,  4.8 ,4.6 ,113.2502831
3395254110861510000,  78.3342 ,17.7614,25,4.35,15.9 ,3,0.99,  8.5,  2.7 ,3.6 ,229.8850575
5523429823582600000,129.1307,-43.4505,  9,3.07,16.1 ,3,1,  2.8,  0.7 ,0.6 ,325.732899
5334717344428210000,179.2379,-61.847,22,9.89,14.1 ,2.8,0.93,16.4,  4.3 ,4.4 ,101.1122346
150004863845761000,  64.1451 ,24.939,18,10.31,14.2 ,2.8,0.62,15.2,  3.1 ,4.6 ,96.99321048
1381287153414610000,244.7936 ,41.7247,-1,5.27,16.1 ,2.9,0.18,26.7 ,32.3 ,8.5 ,189.7533207
5078121017258750000,  44.2376,-23.5186,  5,9.09,12.6 ,2.2,0.33,11,  2.7 ,2.2 ,110.0110011
150015996401009000,  63.8310 ,25.0231,-1,3.42,16.4 ,3.3,1,  3.5,  1.8 ,1.0 ,292.3976608
149917109074133000,  63.9026 ,24.4583,25,5.24,15.8 ,3,0.66,14.8,  3.9 ,3.0 ,190.8396947
5523369556604230000,129.8039,-42.9939,  9,3.02,17.2 ,3.4,1,  4.1,  2.0 ,1.2 ,331.1258278
5874640638156140000,226.704,-61.5985,-1,4.65,15.8 ,2.8,0.41,17.3,  5.3 ,3.9 ,215.0537634
5360434852631930000,161.3834,-52.3315,-1,3.18,17.3 ,3,0.29,20.5,  8.1 ,5.6 ,314.4654088
4137738335819850000,260.3779,-15.1051,22,11.9,14.4 ,2.9,0.4,21.3,  8.6 ,5.9 ,84.03361345
1321526256903320000,238.3440 ,30.7632,-1,3.34,16.1 ,2.6,0.54,15,  4.2 ,2.0 ,299.4011976
5225324011944790000,168.3733,-76.4837,21,5.29,15.0 ,3.2,1,     ,     ,     ,189.0359168
5225323629689710000,168.3515,-76.4897,21,5.28,15.0 ,2.9,1,  6.8,  3.3 ,1.9 ,189.3939394
5225314975329890000,169.4667,-76.4947,21,5.11,15.6 ,3.2,1,  6.2,  3.3 ,2.1 ,195.6947162
5225314975333680000,169.467,-76.4941,21,5.21,15.4 ,3.2,1,  5.1,  2.2 ,2.3 ,191.9385797
5225327134382280000,167.9427,-76.3358,21,5.19,11.5 ,1.8,0.98,     ,     ,     ,192.6782274
5225314356858480000,169.9252,-76.3924,21,5.26,16.2 ,3.5,1,  5.9,  2.5 ,1.1 ,190.1140684
5225322603195560000,168.6207,-76.4278,21,5.24,16.0 ,3.3,1,  6.1,  2.7 ,2.6 ,190.8396947
5225317483594660000,169.5812,-76.3671,21,5.21,14.0 ,2.3,0.24,     ,     ,     ,191.9385797
6046046490739430000,247.0822,-25.0395,-1,3.34,12.7 ,1.6,0.16,     ,     ,     ,299.4011976
6046055669087740000,247.4992,-25.0001,22,7.62,14.2 ,2.9,1,  6.7,  3.4 ,2.3 ,131.2335958
6046069030727800000,247.3915,-24.9252,22,6.88,11.7 ,1.8,1,     ,     ,     ,145.3488372
6031454601361760000,249.0797,-31.2035,-1,4.38,16.2 ,2.8,0.19,22.8,  8.5 ,5.9 ,228.3105023
6031499990577670000,249.0285,-30.7728,22,6.71,16.2 ,3.3,0.87,19.8,  4.1 ,4.0 ,149.0312966
4232898700677590000,309.0618,  2.9279,-1,5.92,16.1 ,3,0.21,26.7 ,16.1 ,7.6 ,168.9189189
6046050515126940000,247.6444,-25.095,22,7.13,16.2 ,3.3,0.34,25.2 ,10.6 ,5.9 ,140.2524544
952255242355059000,102.3113 ,43.1009,-1,3.51,16.5 ,3,0.68,13.8,  2.7 ,3.5 ,284.9002849
6046072986395940000,247.2664,-24.8616,22,7.03,16.1 ,4.1,1,  4.5,  1.7 ,1.3 ,142.2475107
6046053676222910000,247.3982,-25.0734,-1,3.42,13.2 ,2.1,1,     ,     ,     ,292.3976608
6046052709852070000,247.4643,-25.105,-1,4.77,11.8 ,1.7,0.41,     ,     ,     ,209.6436059
6046062364938320000,247.5975,-24.9046,22,6.88,14.9 ,2.8,0.28,16.2 ,15.7 ,5.6 ,145.3488372
6046074463864650000,247.5629,-24.869,22,6.46,14.5 ,3.1,1,  3.1,  1.1 ,0.5 ,154.7987616
6046039623090130000,247.1014,-25.2347,22,7.49,15.1 ,3.3,1,  6.2,  2.4 ,1.8 ,133.5113485
6046080266362080000,247.4061,-24.7169,-1,3.37,16.8 ,3,0.14,22.5 ,38.6 ,3.3 ,296.735905
6046043540100280000,247.1018,-25.1361,22,7.42,16.0 ,3.9,1,     ,     ,     ,134.7708895
6046082469683730000,247.4984,-24.642,22,6.89,16.6 ,4.2,1,     ,     ,     ,145.137881
6046055669084810000,247.4999,-24.9994,22,7.5,15.8 ,3,0.14,29.5 ,31.2 ,9.5 ,133.3333333
4177286776937620000,270.8081 ,-3.6199,-1,3.29,13.3 ,1.7,0.99,     ,     ,     ,303.9513678
6406514407174970000,340.5844,-62.4876,-1,3.36,17.5 ,3.1,0.22,26.6 ,16.5 ,7.6 ,297.6190476
4129436065272290000,256.7496,-18.2403,22,7.54,14.2 ,2.6,0.5,13.4,  3.8 ,2.7 ,132.6259947
4129422939851840000,257.1501,-18.329,  4,4.35,16.5 ,3.1,0.42,18.1,  5.9 ,4.6 ,229.8850575
4129416548940510000,257.0795,-18.3782,  4,4.71,  8.8 ,0.2,0.27,     ,     ,     ,212.3142251
4129422527535190000,257.0022,-18.2343,  4,4.85,16.8 ,3.2,0.24,23.4,  9.4 ,7.4 ,206.185567
6144106095963880000,181.468,-45.415,-1,3.46,16.7 ,2.8,0.13,28.2 ,15.9 ,9.0 ,289.017341
4129428845411450000,257.1127,-18.1701,  4,4.76,  8.3 ,0.2,0.33,     ,     ,     ,210.0840336
5290735745388400000,119.1074,-60.7762,-1,3.77,16.0 ,2.6,0.13,23.9,100.4 ,4.0 ,265.2519894
4351044008221370000,248.9514 ,-8.201,-1,3.31,17.3 ,3.1,0.13,25.6 ,21.4 ,9.4 ,302.1148036
1941154144953660000,348.1966 ,46.0069,-1,4.32,15.5 ,2.9,1,  7.7,  3.4 ,2.7 ,231.4814815
6088398892669860000,200.9297,-44.1307,22,8.79,15.9 ,3.2,0.28,32.6 ,12.0 ,5.7 ,113.7656428
3003801445653930000,  98.7052 ,-7.9293,-1,3.58,16.7 ,2.9,0.27,20.8 ,10.1 ,5.5 ,279.3296089
6131161442492340000,183.5079,-47.5399,22,8.11,17.0 ,3.6,0.6,33.7,  9.4 ,6.9 ,123.3045623
6088409161931080000,201.196,-43.8465,22,6.87,15.1 ,2.8,0.36,21.3,  5.6 ,5.0 ,145.5604076
5505513895781060000,108.6192,-49.4539,-1,3.69,17.5 ,3.2,0.29,26.0 ,10.4 ,7.2 ,271.00271
2926862780205270000,101.0809,-21.3365,-1,3.56,16.8 ,2.9,0.18,24.7 ,13.9 ,5.3 ,280.8988764
5645582266897990000,129.1063,-28.7966,-1,3.41,  8.1,-0.1,0.33,     ,     ,     ,293.255132
517122446215004000,  35.6124 ,66.3009,-1,4.68,12.2 ,1.4,0.43,     ,     ,     ,213.6752137
6049813902914240000,242.2446,-24.8268,22,6.34,15.6 ,3.1,0.95,11.9,  2.4 ,4.2 ,157.7287066
6049870424684620000,242.269,-24.3015,22,7.02,13.9 ,2.7,1,  6.3,  2.4 ,1.8 ,142.4501425
6049824932390480000,242.5095,-24.572,22,9.25,14.3 ,2.8,0.22,22.9 ,14.9 ,5.9 ,108.1081081
6049879422633350000,242.4282,-24.1331,22,7,13.3 ,2.4,1,  8.1,  2.2 ,0.6 ,142.8571429
6049821633855480000,242.4703,-24.6983,22,6.76,15.5 ,3.5,1,  3.2,  1.0 ,0.8 ,147.9289941
6049818232241300000,242.1519,-24.7585,22,7.46,14.6 ,2.8,0.65,15.1,  5.0 ,3.5 ,134.0482574
6049819499251070000,242.2517,-24.7073,22,6.38,17.0 ,3.5,0.63,22.6,  3.9 ,5.1 ,156.7398119
6049821668215220000,242.4314,-24.7195,22,6.76,16.5 ,3.4,0.44,25.5,  7.3 ,6.5 ,147.9289941
6049882622389890000,243.292,-24.5904,22,6.66,15.2 ,3.1,1,  7.3,  2.3 ,3.2 ,150.1501502
6049861937829090000,242.6187,-24.2793,22,5.35,16.6 ,3.2,0.29,24.2,  6.4 ,6.8 ,186.9158879
6049842146619350000,242.2713,-24.4413,22,6.63,15.0 ,2.9,0.74,13.3,  4.5 ,2.7 ,150.8295626
4204936092778870000,289.1202 ,-6.8105,-1,4.49,16.2 ,2.9,0.18,22.2,  8.2 ,5.4 ,222.7171492
2547189183061920000,  5.0461,  1.5516,-1,8.36,15.5 ,3,0.33,25.2 ,10.4 ,6.5 ,119.6172249
5335078224747810000,179.7742,-61.8446,22,9.01,14.8 ,2.9,0.75,19.2,  6.1 ,5.4 ,110.9877913
6047564611356180000,247.9391,-24.7188,22,6.95,16.5 ,4.3,1,  6.1,  1.7 ,2.3 ,143.8848921
6047508570622890000,247.9768,-25.0638,22,6.91,16.0 ,3.4,0.98,10.9,  3.3 ,2.8 ,144.7178003
6047584810585550000,247.6485,-24.572,22,7.55,11.8 ,2.2,1,     ,     ,     ,132.4503311
2895539514992970000,  97.6294,-29.0923,24,3.99,16.2 ,2.9,0.89,13.1,  2.9 ,4.0 ,250.6265664
2895419393348120000,  99.1851,-28.9017,24,5.35,17.0 ,3.3,0.5,26.0 ,11.1 ,6.4 ,186.9158879
6047522722538370000,248.1235,-24.7392,-1,4.79,16.3 ,3.2,0.89,12.2,  2.9 ,4.3 ,208.7682672
6047533103476180000,248.4817,-24.7015,22,7.07,14.2 ,2.9,1,  4.9,  2.2 ,2.0 ,141.4427157
6047641371014680000,249.0703,-24.343,22,7.12,14.1 ,2.9,1,  4.3,  2.4 ,1.4 ,140.4494382
6047587937321860000,247.8126,-24.5456,22,6.94,13.1 ,2.7,1,     ,     ,     ,144.092219
6047564538339970000,247.9555,-24.7226,-1,5.67,16.3 ,3.6,1,  4.6,  2.1 ,1.4 ,176.366843
6047532858662010000,248.5153,-24.716,22,6.86,13.3 ,2.6,1,  3.8,  1.5 ,1.1 ,145.7725948
6047504958554350000,248.3153,-24.8941,-1,3.01,13.2 ,1.9,1,     ,     ,     ,332.2259136
6049828471443540000,242.4384,-24.522,22,7.11,12.4 ,1.9,0.19,     ,     ,     ,140.6469761
6049878877180170000,242.5221,-24.137,22,6.6,13.3 ,2.3,0.98,  7.9,  3.5 ,0.7 ,151.5151515
6047608523101920000,248.4721,-24.2381,-1,3.25,13.6 ,1.8,0.36,     ,     ,     ,307.6923077
6049840424332610000,242.1902,-24.5001,22,6.91,15.4 ,3.2,0.99,11.3,  2.4 ,3.8 ,144.7178003
6049880870044990000,242.6245,-24.0639,22,7.05,16.4 ,3.5,0.95,18.6,  2.5 ,5.0 ,141.8439716
6049830876625040000,242.0254,-24.7184,22,6.06,15.9 ,3.5,1,  5.3,  2.0 ,1.9 ,165.0165017
154573673961274000,  71.3476 ,27.2565,-1,6.62,17.5 ,3.8,0.68,28.5,  8.1 ,6.3 ,151.0574018
2895540751943520000,  97.7844,-29.0215,-1,3.6,17.2 ,3.2,0.62,16.6,  3.4 ,4.2 ,277.7777778
6047572273577930000,248.1443,-24.609,-1,4.95,17.2 ,4.5,1,  6.0,  1.6 ,2.0 ,202.020202
6047647933724720000,249.0554,-24.1866,-1,5.72,13.9 ,2.3,0.21,     ,     ,     ,174.8251748
154685033872308000,  71.7804 ,27.6287,16,5.42,17.3 ,3.7,0.94,15.3,  3.1 ,4.2 ,184.501845
6047564680075640000,247.7808,-24.8482,-1,4.2,12.8 ,1.9,1,  2.4,  0.7 ,1.0 ,238.0952381
6047514411778430000,247.9972,-24.9114,22,6.57,16.8 ,4.4,1,  7.6,  1.8 ,2.1 ,152.2070015
5335087948554480000,179.9574,-61.6069,22,8.79,11.4 ,1.8,1,     ,     ,     ,113.7656428
6047507986507350000,248.023,-25.0435,22,6.2,15.6 ,3,0.58,15.6,  3.8 ,4.4 ,161.2903226
6047569834036580000,248.0914,-24.7042,22,6.93,13.8 ,2.8,1,  2.9,  1.2 ,0.6 ,144.3001443
6047588590158180000,247.8341,-24.5003,22,7.34,11.4 ,2,1,     ,     ,     ,136.239782
6047515300834850000,248.0092,-24.8845,22,6.61,17.1 ,4.3,1,     ,     ,     ,151.2859304
6047653053325170000,248.6569,-24.3109,22,6.9,15.2 ,3.5,1,     ,     ,     ,144.9275362
6047650201466880000,248.6941,-24.3429,22,6.93,16.9 ,4.1,1,  6.1,  1.7 ,2.1 ,144.3001443
6047649582991590000,248.6618,-24.3928,-1,4.93,14.1 ,2.4,0.74,  7.4 ,16.0 ,1.3 ,202.8397566
6047632231323710000,248.8652,-24.5152,-1,4.07,14.4 ,2.5,1,  3.8,  1.3 ,0.5 ,245.7002457
6047644046774720000,249.0141,-24.3332,22,6.28,17.6 ,4.4,1,  7.9,  1.7 ,1.8 ,159.2356688
517076301089659000,  35.4249 ,65.9331,-1,3,12.6 ,1.3,0.1,     ,     ,     ,333.3333333
6047588594453740000,247.8338,-24.5015,22,6.87,10.4 ,1.6,1,     ,     ,     ,145.5604076
6047589453447200000,247.9664,-24.478,22,6.49,16.9 ,3.8,1,10.6,  2.3 ,2.6 ,154.0832049
6047590243721180000,247.8894,-24.4604,22,6.85,11.9 ,1.9,1,     ,     ,     ,145.9854015
4538414391756030000,283.1566 ,28.0904,-1,3.5,17.2 ,3,0.16,28.4 ,20.4 ,5.5 ,285.7142857
5318434333088460000,131.8552,-52.4448,22,5.97,15.3 ,2.8,0.37,22.4,  6.6 ,5.5 ,167.5041876
371299342920066000,  16.2131 ,40.1323,-1,5.38,16.7 ,3.1,0.16,32.4 ,21.2 ,9.8 ,185.8736059
6127110188823860000,185.5161,-48.6883,22,7.08,15.7 ,3.3,1,10.8,  2.7 ,2.8 ,141.2429379
6127102870199470000,185.2381,-48.7874,22,6.84,15.0 ,2.7,0.36,19.7,  5.6 ,4.2 ,146.1988304
6127109913945940000,185.4965,-48.7163,22,7.15,15.5 ,3.1,0.84,18.1,  4.1 ,3.9 ,139.8601399
6127066655034730000,186.1187,-48.8167,22,8.99,14.1 ,2.7,0.87,13.4,  4.5 ,2.6 ,111.2347052
6127066655034730000,186.1198,-48.8168,22,8.45,13.9 ,2.7,0.97,12.3,  3.2 ,3.1 ,118.3431953
6127110188823860000,185.5177,-48.6903,22,7.14,10.4 ,1.2,0.92,     ,     ,     ,140.0560224
6127113865316330000,185.8417,-48.7864,22,8.21,14.6 ,2.8,0.47,17.9,  4.5 ,3.6 ,121.8026797
5967726044126110000,250.7304,-42.6901,22,6.05,17.6 ,4.2,1,10.1,  3.6 ,1.1 ,165.2892562
5967726525150650000,250.7672,-42.6494,-1,5.31,17.2 ,3.5,0.6,22,  5.6 ,4.2 ,188.3239171
3391060302930370000,  80.6341 ,16.1092,-1,3.53,16.9 ,3,0.26,20.4,  5.7 ,5.0 ,283.286119
3391063635824960000,  80.9610 ,16.1596,-1,3.02,15.5 ,2.4,0.22,     ,     ,     ,331.1258278
3414671383128450000,  79.1074 ,22.1206,18,5.66,15.9 ,3.6,1,     ,     ,     ,176.6784452
6140115933905090000,194.0329,-41.3786,22,7.18,14.3 ,2.6,0.14,22.8 ,78.0 ,2.9 ,139.275766
6140134041487670000,194.4557,-41.1938,22,8.38,16.7 ,3.7,1,15.6,  3.7 ,4.3 ,119.3317422
5514613252159520000,121.342,-48.8066,24,3.12,  7.2,-0.2,0.69,     ,     ,     ,320.5128205
5514584733575910000,122.2895,-48.6844,-1,3.1,  5.6,-0.1,0.86,     ,     ,     ,322.5806452
5510473144198800000,109.7696,-46.8233,24,4.09,15.8 ,2.8,0.96,10.9,  2.4 ,4.1 ,244.4987775
5510469811303970000,109.2863,-46.6757,-1,4.07,14.9 ,2.4,0.62,13.1,  2.7 ,2.1 ,245.7002457
5510487747087820000,110.01,-46.4551,24,3.88,16.1 ,2.7,0.14,24.6 ,26.5 ,6.0 ,257.7319588
4327985600121470000,244.5127,-16.5044,22,7.92,16.1 ,3.5,1,13,  2.7 ,2.6 ,126.2626263
3387622984767270000,  79.0897 ,11.7964,18,5.81,12.1 ,1.5,0.16,     ,     ,     ,172.1170396
3387492112820460000,  80.7873 ,11.9811,-1,5.55,16.4 ,3.1,0.29,24.7,  5.0 ,6.8 ,180.1801802
3414676232147780000,  79.0089 ,22.2479,18,5.48,15.1 ,3.5,1,     ,     ,     ,182.4817518
3387625046351850000,  79.1536 ,11.8542,23,3.21,16.2 ,2.9,0.92,  7.5,  3.6 ,2.7 ,311.5264798
6567961678075900000,332.6178,-44.5303,-1,13.61,13.7 ,2.7,0.14,27.1 ,20.7 ,7.2 ,73.47538575
1542729854471310000,191.6543 ,46.6517,-1,5.54,16.4 ,3.1,0.27,26.0 ,10.3 ,7.5 ,180.5054152
1542755899153010000,191.2782 ,47.0127,-1,3.8,15.3 ,2.4,0.17,19,  2.1 ,4.2 ,263.1578947
5530659215613620000,116.7262,-46.4809,-1,6.08,15.7 ,3,0.61,17.1,  5.7 ,4.2 ,164.4736842
3020057862510090000,  92.1847 ,-5.7632,-1,3.43,17.1 ,3,0.15,27.1 ,31.5 ,7.5 ,291.5451895
3021985138891590000,  87.4937 ,-6.331,-1,12.56,14.4 ,3.1,0.66,16.4,  4.1 ,4.9 ,79.61783439
